LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20
2,Value,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.4091436567557,5.43755864451316,,5.30983396067353,5.33008608074803,5.3147308386358,5.33065001997639,5.30715524199879,5.24158742199045,5.25917963957076,5.35541486400863,5.37212601086532,5.35841290450656,5.42241178230326,5.37151210979178,5.27348135298853,5.24572700424038,5.25992246025123,5.2203082966207,5.18782063683468,5.22596272355339,5.22567571808223,5.39882087293439
2,Dist L1,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.4091436567557,5.43755864451316,,5.30983396067353,5.33008608074803,5.3147308386358,5.33065001997639,5.30715524199879,5.24158742199045,5.25917963957076,5.35541486400863,5.37212601086532,5.35841290450656,5.42241178230326,5.37151210979178,5.27348135298853,5.24572700424038,5.25992246025123,5.2203082966207,5.18782063683468,5.22596272355339,5.22567571808223,5.39882087293439
3,Naive,404,20,Multiplicative0.005,24240,60,3,5.38168106362469,5.40872468705999,5.43576831049529,,5.30736480759062,5.3313650232336,5.31615531902832,5.33144061238625,5.30697201219674,5.24139187775819,5.26044934328705,5.35413158987196,5.37219283912727,5.35876767352162,5.42124111964406,5.3685927965986,5.27198540569929,5.24530487269303,5.25713309580934,5.21888720789566,5.18707776273855,5.2254891286002,5.22461095926272,5.3960840595429
3,Oracle,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40872468705999,5.43755864451316,,5.30736480759062,5.3313650232336,5.31615531902832,5.33144061238625,5.30697201219674,5.24139187775819,5.26044934328705,5.35413158987196,5.37219283912727,5.35876767352162,5.42124111964406,5.3685927965986,5.27198540569929,5.24530487269303,5.25713309580934,5.21888720789566,5.18707776273855,5.2254891286002,5.22461095926272,5.3960840595429
3,Oracle Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40872468705999,5.43755864451316,,5.30736480759062,5.3313650232336,5.31615531902832,5.33144061238625,5.30697201219674,5.24139187775819,5.26044934328705,5.35413158987196,5.37219283912727,5.35876767352162,5.42124111964406,5.3685927965986,5.27198540569929,5.24530487269303,5.25713309580934,5.21888720789566,5.18707776273855,5.2254891286002,5.22461095926272,5.3960840595429
3,Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40872468705999,5.43755864451316,,5.30736480759062,5.3313650232336,5.31615531902832,5.33144061238625,5.30697201219674,5.24139187775819,5.26044934328705,5.35413158987196,5.37219283912727,5.35876767352162,5.42124111964406,5.3685927965986,5.27198540569929,5.24530487269303,5.25713309580934,5.21888720789566,5.18707776273855,5.2254891286002,5.22461095926272,5.3960840595429
3,Value,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40872468705999,5.43755864451316,,5.30736480759062,5.3313650232336,5.31615531902832,5.33144061238625,5.30697201219674,5.24139187775819,5.26044934328705,5.35413158987196,5.37219283912727,5.35876767352162,5.42124111964406,5.3685927965986,5.27198540569929,5.24530487269303,5.25713309580934,5.21888720789566,5.18707776273855,5.2254891286002,5.22461095926272,5.3960840595429
3,Dist L1,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40872468705999,5.43755864451316,,5.30736480759062,5.3313650232336,5.31615531902832,5.33144061238625,5.30697201219674,5.24139187775819,5.26044934328705,5.35413158987196,5.37219283912727,5.35876767352162,5.42124111964406,5.3685927965986,5.27198540569929,5.24530487269303,5.25713309580934,5.21888720789566,5.18707776273855,5.2254891286002,5.22461095926272,5.3960840595429
4,Naive,404,20,Multiplicative0.005,32320,80,4,5.38142949863075,5.40847185792035,5.43551421720995,,5.30657835647589,5.33156299354677,5.31703538933175,5.33286104976263,5.30586733754393,5.24195536838053,5.26303871044633,5.35417285392723,5.37270263566234,5.35695122581468,5.42151620514194,5.36685756793077,5.2717151680668,5.24516606162966,5.25673809830575,5.21683790747558,5.18746493939291,5.22390485754836,5.22329489822309,5.39307659145416
4,Oracle,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40847185792035,5.43755864451316,,5.30657835647589,5.33156299354677,5.31703538933175,5.33286104976263,5.30586733754393,5.24195536838053,5.26303871044633,5.35417285392723,5.37270263566234,5.35695122581468,5.42151620514194,5.36685756793077,5.2717151680668,5.24516606162966,5.25673809830575,5.21683790747558,5.18746493939291,5.22390485754836,5.22329489822309,5.39307659145416
4,Oracle Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40847185792035,5.43755864451316,,5.30657835647589,5.33156299354677,5.31703538933175,5.33286104976263,5.30586733754393,5.24195536838053,5.26303871044633,5.35417285392723,5.37270263566234,5.35695122581468,5.42151620514194,5.36685756793077,5.2717151680668,5.24516606162966,5.25673809830575,5.21683790747558,5.18746493939291,5.22390485754836,5.22329489822309,5.39307659145416
4,Value,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40847185792035,5.43755864451316,,5.30657835647589,5.33156299354677,5.31703538933175,5.33286104976263,5.30586733754393,5.24195536838053,5.26303871044633,5.35417285392723,5.37270263566234,5.35695122581468,5.42151620514194,5.36685756793077,5.2717151680668,5.24516606162966,5.25673809830575,5.21683790747558,5.18746493939291,5.22390485754836,5.22329489822309,5.39307659145416
4,Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40847185792035,5.43755864451316,,5.30657835647589,5.33156299354677,5.31703538933175,5.33286104976263,5.30586733754393,5.24195536838053,5.26303871044633,5.35417285392723,5.37270263566234,5.35695122581468,5.42151620514194,5.36685756793077,5.2717151680668,5.24516606162966,5.25673809830575,5.21683790747558,5.18746493939291,5.22390485754836,5.22329489822309,5.39307659145416
4,Dist L1,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40847185792035,5.43755864451316,,5.30657835647589,5.33156299354677,5.31703538933175,5.33286104976263,5.30586733754393,5.24195536838053,5.26303871044633,5.35417285392723,5.37270263566234,5.35695122581468,5.42151620514194,5.36685756793077,5.2717151680668,5.24516606162966,5.25673809830575,5.21683790747558,5.18746493939291,5.22390485754836,5.22329489822309,5.39307659145416
5,Oracle,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40858330240625,5.43755864451316,,5.30476126207545,5.33161512266556,5.31829491722603,5.33329688640616,5.30608169914346,5.2402135727996,5.26418952633799,5.3549960596627,5.37253233542166,5.35757564851076,5.42206990181167,5.36485085743871,5.27331952442196,5.24661772203213,5.255602208911,5.2173681252561,5.18971638895318,5.22376949669302,5.22416115352684,5.39438317037254
5,Naive,404,20,Multiplicative0.005,40400,100,5,5.38154038589422,5.40858330240625,5.43562621891828,,5.30476126207545,5.33161512266556,5.31829491722603,5.33329688640616,5.30608169914346,5.2402135727996,5.26418952633799,5.3549960596627,5.37253233542166,5.35757564851076,5.42206990181167,5.36485085743871,5.27331952442196,5.24661772203213,5.255602208911,5.2173681252561,5.18971638895318,5.22376949669302,5.22416115352684,5.39438317037254
5,Oracle Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40858330240625,5.43755864451316,,5.30476126207545,5.33161512266556,5.31829491722603,5.33329688640616,5.30608169914346,5.2402135727996,5.26418952633799,5.3549960596627,5.37253233542166,5.35757564851076,5.42206990181167,5.36485085743871,5.27331952442196,5.24661772203213,5.255602208911,5.2173681252561,5.18971638895318,5.22376949669302,5.22416115352684,5.39438317037254
5,Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40858330240625,5.43755864451316,,5.30476126207545,5.33161512266556,5.31829491722603,5.33329688640616,5.30608169914346,5.2402135727996,5.26418952633799,5.3549960596627,5.37253233542166,5.35757564851076,5.42206990181167,5.36485085743871,5.27331952442196,5.24661772203213,5.255602208911,5.2173681252561,5.18971638895318,5.22376949669302,5.22416115352684,5.39438317037254
5,Value,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40858330240625,5.43755864451316,,5.30476126207545,5.33161512266556,5.31829491722603,5.33329688640616,5.30608169914346,5.2402135727996,5.26418952633799,5.3549960596627,5.37253233542166,5.35757564851076,5.42206990181167,5.36485085743871,5.27331952442196,5.24661772203213,5.255602208911,5.2173681252561,5.18971638895318,5.22376949669302,5.22416115352684,5.39438317037254
5,Dist L1,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40858330240625,5.43755864451316,,5.30476126207545,5.33161512266556,5.31829491722603,5.33329688640616,5.30608169914346,5.2402135727996,5.26418952633799,5.3549960596627,5.37253233542166,5.35757564851076,5.42206990181167,5.36485085743871,5.27331952442196,5.24661772203213,5.255602208911,5.2173681252561,5.18971638895318,5.22376949669302,5.22416115352684,5.39438317037254
6,Naive,404,20,Multiplicative0.005,48480,120,6,5.38123145339615,5.40827281748357,5.43531418157099,,5.30522205583178,5.33118998885153,5.31781427084839,5.33414838189512,5.30429838265483,5.24250461045,5.26518788172913,5.3562051333207,5.37333614212527,5.35814882118314,5.42319612729694,5.36267859040504,5.27182097924117,5.2484872576406,5.25402662059471,5.21561503525352,5.19110418276964,5.22264158672253,5.22494585964373,5.39474859024145
6,Oracle,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40827281748357,5.43755864451316,,5.30522205583178,5.33118998885153,5.31781427084839,5.33414838189512,5.30429838265483,5.24250461045,5.26518788172913,5.3562051333207,5.37333614212527,5.35814882118314,5.42319612729694,5.36267859040504,5.27182097924117,5.2484872576406,5.25402662059471,5.21561503525352,5.19110418276964,5.22264158672253,5.22494585964373,5.39474859024145
6,Oracle Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40827281748357,5.43755864451316,,5.30522205583178,5.33118998885153,5.31781427084839,5.33414838189512,5.30429838265483,5.24250461045,5.26518788172913,5.3562051333207,5.37333614212527,5.35814882118314,5.42319612729694,5.36267859040504,5.27182097924117,5.2484872576406,5.25402662059471,5.21561503525352,5.19110418276964,5.22264158672253,5.22494585964373,5.39474859024145
6,Value,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40827281748357,5.43755864451316,,5.30522205583178,5.33118998885153,5.31781427084839,5.33414838189512,5.30429838265483,5.24250461045,5.26518788172913,5.3562051333207,5.37333614212527,5.35814882118314,5.42319612729694,5.36267859040504,5.27182097924117,5.2484872576406,5.25402662059471,5.21561503525352,5.19110418276964,5.22264158672253,5.22494585964373,5.39474859024145
6,Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40827281748357,5.43755864451316,,5.30522205583178,5.33118998885153,5.31781427084839,5.33414838189512,5.30429838265483,5.24250461045,5.26518788172913,5.3562051333207,5.37333614212527,5.35814882118314,5.42319612729694,5.36267859040504,5.27182097924117,5.2484872576406,5.25402662059471,5.21561503525352,5.19110418276964,5.22264158672253,5.22494585964373,5.39474859024145
6,Dist L1,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40827281748357,5.43755864451316,,5.30522205583178,5.33118998885153,5.31781427084839,5.33414838189512,5.30429838265483,5.24250461045,5.26518788172913,5.3562051333207,5.37333614212527,5.35814882118314,5.42319612729694,5.36267859040504,5.27182097924117,5.2484872576406,5.25402662059471,5.21561503525352,5.19110418276964,5.22264158672253,5.22494585964373,5.39474859024145
7,Naive,404,20,Multiplicative0.005,56560,140,7,5.38101417928515,5.40805445154287,5.43509472380058,,5.30559962441359,5.32986126450389,5.31903583363117,5.33335896742612,5.30358142794712,5.24309065476956,5.26456661912201,5.35695080935502,5.37386789929729,5.35766190805335,5.42456548383906,5.36304574372759,5.27053349089512,5.25252455225132,5.25308907072647,5.2140478551384,5.19144876494807,5.22181792691925,5.22449580632494,5.39727392014407
7,Oracle,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40805445154287,5.43755864451316,,5.30559962441359,5.32986126450389,5.31903583363117,5.33335896742612,5.30358142794712,5.24309065476956,5.26456661912201,5.35695080935502,5.37386789929729,5.35766190805335,5.42456548383906,5.36304574372759,5.27053349089512,5.25252455225132,5.25308907072647,5.2140478551384,5.19144876494807,5.22181792691925,5.22449580632494,5.39727392014407
7,Oracle Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40805445154287,5.43755864451316,,5.30559962441359,5.32986126450389,5.31903583363117,5.33335896742612,5.30358142794712,5.24309065476956,5.26456661912201,5.35695080935502,5.37386789929729,5.35766190805335,5.42456548383906,5.36304574372759,5.27053349089512,5.25252455225132,5.25308907072647,5.2140478551384,5.19144876494807,5.22181792691925,5.22449580632494,5.39727392014407
7,Value,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40805445154287,5.43755864451316,,5.30559962441359,5.32986126450389,5.31903583363117,5.33335896742612,5.30358142794712,5.24309065476956,5.26456661912201,5.35695080935502,5.37386789929729,5.35766190805335,5.42456548383906,5.36304574372759,5.27053349089512,5.25252455225132,5.25308907072647,5.2140478551384,5.19144876494807,5.22181792691925,5.22449580632494,5.39727392014407
7,Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40805445154287,5.43755864451316,,5.30559962441359,5.32986126450389,5.31903583363117,5.33335896742612,5.30358142794712,5.24309065476956,5.26456661912201,5.35695080935502,5.37386789929729,5.35766190805335,5.42456548383906,5.36304574372759,5.27053349089512,5.25252455225132,5.25308907072647,5.2140478551384,5.19144876494807,5.22181792691925,5.22449580632494,5.39727392014407
7,Dist L1,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40805445154287,5.43755864451316,,5.30559962441359,5.32986126450389,5.31903583363117,5.33335896742612,5.30358142794712,5.24309065476956,5.26456661912201,5.35695080935502,5.37386789929729,5.35766190805335,5.42456548383906,5.36304574372759,5.27053349089512,5.25252455225132,5.25308907072647,5.2140478551384,5.19144876494807,5.22181792691925,5.22449580632494,5.39727392014407
8,Naive,404,20,Multiplicative0.005,64640,160,8,5.38083667099793,5.4078760512542,5.43491543151047,,5.30534566655591,5.32940819458988,5.32075561508283,5.3335446568271,5.30475540017357,5.24299442661953,5.26410736500074,5.35803653668873,5.37128063812848,5.35838246600229,5.42543222257302,5.36088863708002,5.26993014214203,5.25311245798257,5.25249715542079,5.21144570966543,5.19046759506832,5.22021346971584,5.22621995862659,5.39866855005354
8,Oracle,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.4078760512542,5.43755864451316,,5.30534566655591,5.32940819458988,5.32075561508283,5.3335446568271,5.30475540017357,5.24299442661953,5.26410736500074,5.35803653668873,5.37128063812848,5.35838246600229,5.42543222257302,5.36088863708002,5.26993014214203,5.25311245798257,5.25249715542079,5.21144570966543,5.19046759506832,5.22021346971584,5.22621995862659,5.39866855005354
8,Oracle Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.4078760512542,5.43755864451316,,5.30534566655591,5.32940819458988,5.32075561508283,5.3335446568271,5.30475540017357,5.24299442661953,5.26410736500074,5.35803653668873,5.37128063812848,5.35838246600229,5.42543222257302,5.36088863708002,5.26993014214203,5.25311245798257,5.25249715542079,5.21144570966543,5.19046759506832,5.22021346971584,5.22621995862659,5.39866855005354
8,Vector,404,20,Multiplicative0.005,1616,5,0,5.38345358337373,5.4078760512542,5.43755864451316,,5.30534566655591,5.32940819458988,5.32075561508283,5.3335446568271,5.30475540017357,5.24299442661953,5.26410736500074,5.35803653668873,5.37128063812848,5.35838246600229,5.42543222257302,5.36088863708002,5.26993014214203,5.25311245798257,5.25249715542079,5.21144570966543,5.19046759506832,5.22021346971584,5.22621995862659,5.39866855005354
8,Value,404,20,Multiplicative0.005,6,8,0,5.38345358337373,5.4078760512542,5.43755864451316,,5.30534566655591,5.32940819458988,5.32075561508283,5.3335446568271,5.30475540017357,5.24299442661953,5.26410736500074,5.35803653668873,5.37128063812848,5.35838246600229,5.42543222257302,5.36088863708002,5.26993014214203,5.25311245798257,5.25249715542079,5.21144570966543,5.19046759506832,5.22021346971584,5.22621995862659,5.39866855005354
8,Dist L1,404,20,Multiplicative0.005,4,5,0,5.38345358337373,5.4078760512542,5.43755864451316,,5.30534566655591,5.32940819458988,5.32075561508283,5.3335446568271,5.30475540017357,5.24299442661953,5.26410736500074,5.35803653668873,5.37128063812848,5.35838246600229,5.42543222257302,5.36088863708002,5.26993014214203,5.25311245798257,5.25249715542079,5.21144570966543,5.19046759506832,5.22021346971584,5.22621995862659,5.39866855005354
9,Naive,404,20,Multiplicative0.005,72720,180,9,5.38050926369276,5.4075469986862,5.43458473367963,,5.30528504944892,5.32958546362546,5.32149399581069,5.33229167370744,5.30359815845581,5.24223125499652,5.26431574399454,5.35968735644944,5.37192985144415,5.35829637981654,5.42384387034941,5.35827133180431,5.26947377774808,5.25226520540723,5.25246898026925,5.21099138894843,5.19048865800248,5.21958705527594,5.2247194027946,5.39826460036386
9,Oracle,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.4075469986862,5.43755864451316,,5.30528504944892,5.32958546362546,5.32149399581069,5.33229167370744,5.30359815845581,5.24223125499652,5.26431574399454,5.35968735644944,5.37192985144415,5.35829637981654,5.42384387034941,5.35827133180431,5.26947377774808,5.25226520540723,5.25246898026925,5.21099138894843,5.19048865800248,5.21958705527594,5.2247194027946,5.39826460036386
9,Oracle Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.4075469986862,5.43755864451316,,5.30528504944892,5.32958546362546,5.32149399581069,5.33229167370744,5.30359815845581,5.24223125499652,5.26431574399454,5.35968735644944,5.37192985144415,5.35829637981654,5.42384387034941,5.35827133180431,5.26947377774808,5.25226520540723,5.25246898026925,5.21099138894843,5.19048865800248,5.21958705527594,5.2247194027946,5.39826460036386
9,Value,404,20,Multiplicative0.005,10,13,0,5.38345358337373,5.4075469986862,5.43755864451316,,5.30528504944892,5.32958546362546,5.32149399581069,5.33229167370744,5.30359815845581,5.24223125499652,5.26431574399454,5.35968735644944,5.37192985144415,5.35829637981654,5.42384387034941,5.35827133180431,5.26947377774808,5.25226520540723,5.25246898026925,5.21099138894843,5.19048865800248,5.21958705527594,5.2247194027946,5.39826460036386
9,Vector,404,20,Multiplicative0.005,4040,12,0,5.38345358337373,5.4075469986862,5.43755864451316,,5.30528504944892,5.32958546362546,5.32149399581069,5.33229167370744,5.30359815845581,5.24223125499652,5.26431574399454,5.35968735644944,5.37192985144415,5.35829637981654,5.42384387034941,5.35827133180431,5.26947377774808,5.25226520540723,5.25246898026925,5.21099138894843,5.19048865800248,5.21958705527594,5.2247194027946,5.39826460036386
9,Dist L1,404,20,Multiplicative0.005,14,16,0,5.38345358337373,5.4075469986862,5.43755864451316,,5.30528504944892,5.32958546362546,5.32149399581069,5.33229167370744,5.30359815845581,5.24223125499652,5.26431574399454,5.35968735644944,5.37192985144415,5.35829637981654,5.42384387034941,5.35827133180431,5.26947377774808,5.25226520540723,5.25246898026925,5.21099138894843,5.19048865800248,5.21958705527594,5.2247194027946,5.39826460036386
10,Naive,404,20,Multiplicative0.005,80800,200,10,5.38091644224552,5.40795622336233,5.43499600447914,,5.30378221372264,5.3301507370634,5.32372678610876,5.33368777413827,5.30096432274685,5.24150566558133,5.26473592973408,5.36142096058714,5.37109553190772,5.36012639269801,5.42414686952585,5.35698538146034,5.26862085563822,5.25328672288882,5.25313416521806,5.21039482950529,5.19062052076185,5.21950841499145,5.22650499545274,5.39869005303049
10,Oracle,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40795622336233,5.43755864451316,,5.30378221372264,5.3301507370634,5.32372678610876,5.33368777413827,5.30096432274685,5.24150566558133,5.26473592973408,5.36142096058714,5.37109553190772,5.36012639269801,5.42414686952585,5.35698538146034,5.26862085563822,5.25328672288882,5.25313416521806,5.21039482950529,5.19062052076185,5.21950841499145,5.22650499545274,5.39869005303049
10,Oracle Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40795622336233,5.43755864451316,,5.30378221372264,5.3301507370634,5.32372678610876,5.33368777413827,5.30096432274685,5.24150566558133,5.26473592973408,5.36142096058714,5.37109553190772,5.36012639269801,5.42414686952585,5.35698538146034,5.26862085563822,5.25328672288882,5.25313416521806,5.21039482950529,5.19062052076185,5.21950841499145,5.22650499545274,5.39869005303049
10,Vector,404,20,Multiplicative0.005,5656,17,0,5.38345358337373,5.40795622336233,5.43755864451316,,5.30378221372264,5.3301507370634,5.32372678610876,5.33368777413827,5.30096432274685,5.24150566558133,5.26473592973408,5.36142096058714,5.37109553190772,5.36012639269801,5.42414686952585,5.35698538146034,5.26862085563822,5.25328672288882,5.25313416521806,5.21039482950529,5.19062052076185,5.21950841499145,5.22650499545274,5.39869005303049
10,Value,404,20,Multiplicative0.005,18,22,0,5.38345358337373,5.40795622336233,5.43755864451316,,5.30378221372264,5.3301507370634,5.32372678610876,5.33368777413827,5.30096432274685,5.24150566558133,5.26473592973408,5.36142096058714,5.37109553190772,5.36012639269801,5.42414686952585,5.35698538146034,5.26862085563822,5.25328672288882,5.25313416521806,5.21039482950529,5.19062052076185,5.21950841499145,5.22650499545274,5.39869005303049
10,Dist L1,404,20,Multiplicative0.005,26,29,0,5.38345358337373,5.40795622336233,5.43755864451316,,5.30378221372264,5.3301507370634,5.32372678610876,5.33368777413827,5.30096432274685,5.24150566558133,5.26473592973408,5.36142096058714,5.37109553190772,5.36012639269801,5.42414686952585,5.35698538146034,5.26862085563822,5.25328672288882,5.25313416521806,5.21039482950529,5.19062052076185,5.21950841499145,5.22650499545274,5.39869005303049
11,Naive,404,20,Multiplicative0.005,88880,220,11,5.38027804438108,5.40731461746842,5.43435119055576,,5.30248995486569,5.32991307083192,5.32666954004641,5.33283684866925,5.3001542566221,5.24444508281222,5.26655055921263,5.36106616992191,5.36814500168867,5.36018081475935,5.42392670881889,5.35295696369697,5.26864209118277,5.25081822694073,5.25280811573087,5.20900775122273,5.18674692547261,5.21877688526487,5.22525273673829,5.39728558250944
11,Oracle,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40731461746842,5.43755864451316,,5.30248995486569,5.32991307083192,5.32666954004641,5.33283684866925,5.3001542566221,5.24444508281222,5.26655055921263,5.36106616992191,5.36814500168867,5.36018081475935,5.42392670881889,5.35295696369697,5.26864209118277,5.25081822694073,5.25280811573087,5.20900775122273,5.18674692547261,5.21877688526487,5.22525273673829,5.39728558250944
11,Oracle Vector,404,20,Multiplicative0.005,0,0,0,5.38345358337373,5.40731461746842,5.43755864451316,,5.30248995486569,5.32991307083192,5.32666954004641,5.33283684866925,5.3001542566221,5.24444508281222,5.26655055921263,5.36106616992191,5.36814500168867,5.36018081475935,5.42392670881889,5.35295696369697,5.26864209118277,5.25081822694073,5.25280811573087,5.20900775122273,5.18674692547261,5.21877688526487,5.22525273673829,5.39728558250944
11,Value,404,20,Multiplicative0.005,22,27,0,5.38345358337373,5.40731461746842,5.43755864451316,,5.30248995486569,5.32991307083192,5.32666954004641,5.33283684866925,5.3001542566221,5.24444508281222,5.26655055921263,5.36106616992191,5.36814500168867,5.36018081475935,5.42392670881889,5.35295696369697,5.26864209118277,5.25081822694073,5.25280811573087,5.20900775122273,5.18674692547261,5.21877688526487,5.22525273673829,5.39728558250944
