LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30
5,Value,404,30,Multiplicative0.005,8,10,0,5.38256782868999,5.40732808137997,5.4366639877723,,5.25919924286783,5.32661528179384,5.31220789660563,5.27243555657349,5.31608430108828,5.34908321314762,5.34727532810156,5.1671070625208,5.26093846320255,5.21312362455265,5.34538001604885,5.31608107383855,5.32619186270387,5.3913237643916,5.32591974211442,5.41591155895022,5.35459055117061,5.36485087437764,5.26951319250664,5.22526956837925,5.23580495803857,5.25251528686982,5.22981196525704,5.18442208691827,5.14556681290042,5.23113204740866,5.18658287609229,5.21996210910921,5.21129511420684,5.30372020982732
5,Vector,404,30,Multiplicative0.005,3232,10,0,5.38256782868999,5.40732808137997,5.4366639877723,,5.25919924286783,5.32661528179384,5.31220789660563,5.27243555657349,5.31608430108828,5.34908321314762,5.34727532810156,5.1671070625208,5.26093846320255,5.21312362455265,5.34538001604885,5.31608107383855,5.32619186270387,5.3913237643916,5.32591974211442,5.41591155895022,5.35459055117061,5.36485087437764,5.26951319250664,5.22526956837925,5.23580495803857,5.25251528686982,5.22981196525704,5.18442208691827,5.14556681290042,5.23113204740866,5.18658287609229,5.21996210910921,5.21129511420684,5.30372020982732
5,Dist L1,404,30,Multiplicative0.005,10,12,0,5.38256782868999,5.40732808137997,5.4366639877723,,5.25919924286783,5.32661528179384,5.31220789660563,5.27243555657349,5.31608430108828,5.34908321314762,5.34727532810156,5.1671070625208,5.26093846320255,5.21312362455265,5.34538001604885,5.31608107383855,5.32619186270387,5.3913237643916,5.32591974211442,5.41591155895022,5.35459055117061,5.36485087437764,5.26951319250664,5.22526956837925,5.23580495803857,5.25251528686982,5.22981196525704,5.18442208691827,5.14556681290042,5.23113204740866,5.18658287609229,5.21996210910921,5.21129511420684,5.30372020982732
6,Naive,404,30,Multiplicative0.005,72720,180,6,5.37998106401507,5.40701614473876,5.43405122546245,,5.26093472417184,5.32392307474231,5.31158007364373,5.27315847984203,5.31512856739247,5.35102563747981,5.34536455394267,5.16547482094649,5.26260479279964,5.21329054072027,5.34568638346125,5.31982239123577,5.32679577378099,5.38907630954617,5.32763751018432,5.41782264541761,5.35065079029875,5.36512278986767,5.26772371659856,5.22423232699169,5.23838617300399,5.25040789856816,5.22824620927382,5.18330105873938,5.14792799352637,5.22893432271263,5.18838383468916,5.22170893673057,5.21123246252549,5.3061028558345
6,Oracle,404,30,Multiplicative0.005,0,0,0,5.38256782868999,5.40701614473876,5.4366639877723,,5.26093472417184,5.32392307474231,5.31158007364373,5.27315847984203,5.31512856739247,5.35102563747981,5.34536455394267,5.16547482094649,5.26260479279964,5.21329054072027,5.34568638346125,5.31982239123577,5.32679577378099,5.38907630954617,5.32763751018432,5.41782264541761,5.35065079029875,5.36512278986767,5.26772371659856,5.22423232699169,5.23838617300399,5.25040789856816,5.22824620927382,5.18330105873938,5.14792799352637,5.22893432271263,5.18838383468916,5.22170893673057,5.21123246252549,5.3061028558345
6,Oracle Vector,404,30,Multiplicative0.005,0,0,0,5.38256782868999,5.40701614473876,5.4366639877723,,5.26093472417184,5.32392307474231,5.31158007364373,5.27315847984203,5.31512856739247,5.35102563747981,5.34536455394267,5.16547482094649,5.26260479279964,5.21329054072027,5.34568638346125,5.31982239123577,5.32679577378099,5.38907630954617,5.32763751018432,5.41782264541761,5.35065079029875,5.36512278986767,5.26772371659856,5.22423232699169,5.23838617300399,5.25040789856816,5.22824620927382,5.18330105873938,5.14792799352637,5.22893432271263,5.18838383468916,5.22170893673057,5.21123246252549,5.3061028558345
6,Value,404,30,Multiplicative0.005,14,18,0,5.38256782868999,5.40701614473876,5.4366639877723,,5.26093472417184,5.32392307474231,5.31158007364373,5.27315847984203,5.31512856739247,5.35102563747981,5.34536455394267,5.16547482094649,5.26260479279964,5.21329054072027,5.34568638346125,5.31982239123577,5.32679577378099,5.38907630954617,5.32763751018432,5.41782264541761,5.35065079029875,5.36512278986767,5.26772371659856,5.22423232699169,5.23838617300399,5.25040789856816,5.22824620927382,5.18330105873938,5.14792799352637,5.22893432271263,5.18838383468916,5.22170893673057,5.21123246252549,5.3061028558345
6,Vector,404,30,Multiplicative0.005,4848,15,0,5.38256782868999,5.40701614473876,5.4366639877723,,5.26093472417184,5.32392307474231,5.31158007364373,5.27315847984203,5.31512856739247,5.35102563747981,5.34536455394267,5.16547482094649,5.26260479279964,5.21329054072027,5.34568638346125,5.31982239123577,5.32679577378099,5.38907630954617,5.32763751018432,5.41782264541761,5.35065079029875,5.36512278986767,5.26772371659856,5.22423232699169,5.23838617300399,5.25040789856816,5.22824620927382,5.18330105873938,5.14792799352637,5.22893432271263,5.18838383468916,5.22170893673057,5.21123246252549,5.3061028558345
6,Dist L1,404,30,Multiplicative0.005,14,17,0,5.38256782868999,5.40701614473876,5.4366639877723,,5.26093472417184,5.32392307474231,5.31158007364373,5.27315847984203,5.31512856739247,5.35102563747981,5.34536455394267,5.16547482094649,5.26260479279964,5.21329054072027,5.34568638346125,5.31982239123577,5.32679577378099,5.38907630954617,5.32763751018432,5.41782264541761,5.35065079029875,5.36512278986767,5.26772371659856,5.22423232699169,5.23838617300399,5.25040789856816,5.22824620927382,5.18330105873938,5.14792799352637,5.22893432271263,5.18838383468916,5.22170893673057,5.21123246252549,5.3061028558345
7,Naive,404,30,Multiplicative0.005,84840,210,7,5.37984297006759,5.40687735685185,5.43391174363611,,5.2616690340906,5.32146447429554,5.30901314250335,5.2743489625502,5.31350280623213,5.35171848132144,5.34317308191812,5.16490779727333,5.26617939411478,5.21218644367345,5.34680523765898,5.32038654230457,5.32566417808976,5.38797050066706,5.33030909261638,5.41887672876565,5.35143589099669,5.36717889013386,5.26477442621675,5.2273889588373,5.24183446739543,5.24943383095184,5.22560849246256,5.18041098594638,5.15168510088437,5.22772870667055,5.1877709401192,5.22204409052471,5.21171822243113,5.30868693827691
7,Oracle,404,30,Multiplicative0.005,0,0,0,5.38256782868999,5.40687735685185,5.4366639877723,,5.2616690340906,5.32146447429554,5.30901314250335,5.2743489625502,5.31350280623213,5.35171848132144,5.34317308191812,5.16490779727333,5.26617939411478,5.21218644367345,5.34680523765898,5.32038654230457,5.32566417808976,5.38797050066706,5.33030909261638,5.41887672876565,5.35143589099669,5.36717889013386,5.26477442621675,5.2273889588373,5.24183446739543,5.24943383095184,5.22560849246256,5.18041098594638,5.15168510088437,5.22772870667055,5.1877709401192,5.22204409052471,5.21171822243113,5.30868693827691
7,Oracle Vector,404,30,Multiplicative0.005,2424,7,0,5.38256782868999,5.40687735685185,5.4366639877723,,5.2616690340906,5.32146447429554,5.30901314250335,5.2743489625502,5.31350280623213,5.35171848132144,5.34317308191812,5.16490779727333,5.26617939411478,5.21218644367345,5.34680523765898,5.32038654230457,5.32566417808976,5.38797050066706,5.33030909261638,5.41887672876565,5.35143589099669,5.36717889013386,5.26477442621675,5.2273889588373,5.24183446739543,5.24943383095184,5.22560849246256,5.18041098594638,5.15168510088437,5.22772870667055,5.1877709401192,5.22204409052471,5.21171822243113,5.30868693827691
7,Value,404,30,Multiplicative0.005,24,29,0,5.38256782868999,5.40687735685185,5.4366639877723,,5.2616690340906,5.32146447429554,5.30901314250335,5.2743489625502,5.31350280623213,5.35171848132144,5.34317308191812,5.16490779727333,5.26617939411478,5.21218644367345,5.34680523765898,5.32038654230457,5.32566417808976,5.38797050066706,5.33030909261638,5.41887672876565,5.35143589099669,5.36717889013386,5.26477442621675,5.2273889588373,5.24183446739543,5.24943383095184,5.22560849246256,5.18041098594638,5.15168510088437,5.22772870667055,5.1877709401192,5.22204409052471,5.21171822243113,5.30868693827691
7,Vector,404,30,Multiplicative0.005,8888,26,0,5.38256782868999,5.40687735685185,5.4366639877723,,5.2616690340906,5.32146447429554,5.30901314250335,5.2743489625502,5.31350280623213,5.35171848132144,5.34317308191812,5.16490779727333,5.26617939411478,5.21218644367345,5.34680523765898,5.32038654230457,5.32566417808976,5.38797050066706,5.33030909261638,5.41887672876565,5.35143589099669,5.36717889013386,5.26477442621675,5.2273889588373,5.24183446739543,5.24943383095184,5.22560849246256,5.18041098594638,5.15168510088437,5.22772870667055,5.1877709401192,5.22204409052471,5.21171822243113,5.30868693827691
7,Dist L1,404,30,Multiplicative0.005,24,29,0,5.38256782868999,5.40687735685185,5.4366639877723,,5.2616690340906,5.32146447429554,5.30901314250335,5.2743489625502,5.31350280623213,5.35171848132144,5.34317308191812,5.16490779727333,5.26617939411478,5.21218644367345,5.34680523765898,5.32038654230457,5.32566417808976,5.38797050066706,5.33030909261638,5.41887672876565,5.35143589099669,5.36717889013386,5.26477442621675,5.2273889588373,5.24183446739543,5.24943383095184,5.22560849246256,5.18041098594638,5.15168510088437,5.22772870667055,5.1877709401192,5.22204409052471,5.21171822243113,5.30868693827691
8,Naive,404,30,Multiplicative0.005,96960,240,8,5.3797006613046,5.40673433296945,5.43376800463429,,5.26207422965748,5.32010755435173,5.30776440569352,5.27659940792959,5.31446373894114,5.3517783432054,5.34444950889767,5.16334019093157,5.26806090719843,5.21243650011504,5.34646066868637,5.32213927872827,5.32130519619246,5.38693258062355,5.33134337454831,5.4189509185793,5.3494579778042,5.36622326408615,5.26093583395799,5.22832099100598,5.2426999906116,5.24686539563928,5.22236981806994,5.18064902187251,5.15262957729291,5.22495822039173,5.18510260663416,5.22401785611135,5.21379761802602,5.30952378884492
8,Oracle,404,30,Multiplicative0.005,0,0,0,5.38256782868999,5.40673433296945,5.4366639877723,,5.26207422965748,5.32010755435173,5.30776440569352,5.27659940792959,5.31446373894114,5.3517783432054,5.34444950889767,5.16334019093157,5.26806090719843,5.21243650011504,5.34646066868637,5.32213927872827,5.32130519619246,5.38693258062355,5.33134337454831,5.4189509185793,5.3494579778042,5.36622326408615,5.26093583395799,5.22832099100598,5.2426999906116,5.24686539563928,5.22236981806994,5.18064902187251,5.15262957729291,5.22495822039173,5.18510260663416,5.22401785611135,5.21379761802602,5.30952378884492
8,Oracle Vector,404,30,Multiplicative0.005,4040,12,0,5.38256782868999,5.40673433296945,5.4366639877723,,5.26207422965748,5.32010755435173,5.30776440569352,5.27659940792959,5.31446373894114,5.3517783432054,5.34444950889767,5.16334019093157,5.26806090719843,5.21243650011504,5.34646066868637,5.32213927872827,5.32130519619246,5.38693258062355,5.33134337454831,5.4189509185793,5.3494579778042,5.36622326408615,5.26093583395799,5.22832099100598,5.2426999906116,5.24686539563928,5.22236981806994,5.18064902187251,5.15262957729291,5.22495822039173,5.18510260663416,5.22401785611135,5.21379761802602,5.30952378884492
8,Vector,404,30,Multiplicative0.005,11312,33,0,5.38256782868999,5.40673433296945,5.4366639877723,,5.26207422965748,5.32010755435173,5.30776440569352,5.27659940792959,5.31446373894114,5.3517783432054,5.34444950889767,5.16334019093157,5.26806090719843,5.21243650011504,5.34646066868637,5.32213927872827,5.32130519619246,5.38693258062355,5.33134337454831,5.4189509185793,5.3494579778042,5.36622326408615,5.26093583395799,5.22832099100598,5.2426999906116,5.24686539563928,5.22236981806994,5.18064902187251,5.15262957729291,5.22495822039173,5.18510260663416,5.22401785611135,5.21379761802602,5.30952378884492
