LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
4,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.4097376526217,5.43896110924646,,5.34403898674315,5.34145682670461,5.30655801083521,5.33259598970362,5.39131584996851,5.41218567751369,5.27648707778683,5.25184515724257,5.22126791018858,5.43855365658033
4,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.4097376526217,5.43896110924646,,5.34403898674315,5.34145682670461,5.30655801083521,5.33259598970362,5.39131584996851,5.41218567751369,5.27648707778683,5.25184515724257,5.22126791018858,5.43855365658033
5,Naive,404,10,Multiplicative0.005,20200,50,5,5.38284440895834,5.40989387835009,5.43694334774184,,5.34307387400636,5.34191107437884,5.30611148009823,5.33407248724664,5.3915478322507,5.4114467732062,5.27793828040711,5.25171469189142,5.22144812595661,5.43898995153467
5,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40989387835009,5.43896110924646,,5.34307387400636,5.34191107437884,5.30611148009823,5.33407248724664,5.3915478322507,5.4114467732062,5.27793828040711,5.25171469189142,5.22144812595661,5.43898995153467
5,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40989387835009,5.43896110924646,,5.34307387400636,5.34191107437884,5.30611148009823,5.33407248724664,5.3915478322507,5.4114467732062,5.27793828040711,5.25171469189142,5.22144812595661,5.43898995153467
5,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40989387835009,5.43896110924646,,5.34307387400636,5.34191107437884,5.30611148009823,5.33407248724664,5.3915478322507,5.4114467732062,5.27793828040711,5.25171469189142,5.22144812595661,5.43898995153467
5,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40989387835009,5.43896110924646,,5.34307387400636,5.34191107437884,5.30611148009823,5.33407248724664,5.3915478322507,5.4114467732062,5.27793828040711,5.25171469189142,5.22144812595661,5.43898995153467
5,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40989387835009,5.43896110924646,,5.34307387400636,5.34191107437884,5.30611148009823,5.33407248724664,5.3915478322507,5.4114467732062,5.27793828040711,5.25171469189142,5.22144812595661,5.43898995153467
6,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40961036840623,5.43896110924646,,5.34245766502411,5.34235041755472,5.30585681644517,5.33533725725928,5.39145671960013,5.4106841851662,5.27778328173874,5.25040404962952,5.22122621940352,5.43820438115787
6,Naive,404,10,Multiplicative0.005,24240,60,6,5.3825623165642,5.40961036840623,5.43665842024826,,5.34245766502411,5.34235041755472,5.30585681644517,5.33533725725928,5.39145671960013,5.4106841851662,5.27778328173874,5.25040404962952,5.22122621940352,5.43820438115787
6,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40961036840623,5.43896110924646,,5.34245766502411,5.34235041755472,5.30585681644517,5.33533725725928,5.39145671960013,5.4106841851662,5.27778328173874,5.25040404962952,5.22122621940352,5.43820438115787
6,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40961036840623,5.43896110924646,,5.34245766502411,5.34235041755472,5.30585681644517,5.33533725725928,5.39145671960013,5.4106841851662,5.27778328173874,5.25040404962952,5.22122621940352,5.43820438115787
6,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40961036840623,5.43896110924646,,5.34245766502411,5.34235041755472,5.30585681644517,5.33533725725928,5.39145671960013,5.4106841851662,5.27778328173874,5.25040404962952,5.22122621940352,5.43820438115787
6,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40961036840623,5.43896110924646,,5.34245766502411,5.34235041755472,5.30585681644517,5.33533725725928,5.39145671960013,5.4106841851662,5.27778328173874,5.25040404962952,5.22122621940352,5.43820438115787
7,Naive,404,10,Multiplicative0.005,28280,70,7,5.38242556690771,5.40947293156554,5.43652029622337,,5.34173481528573,5.34218124360986,5.30642971293214,5.3352853463269,5.39128720225301,5.41097705800387,5.27846625807909,5.24876695871895,5.22074701416479,5.43886072433735
7,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40947293156554,5.43896110924646,,5.34173481528573,5.34218124360986,5.30642971293214,5.3352853463269,5.39128720225301,5.41097705800387,5.27846625807909,5.24876695871895,5.22074701416479,5.43886072433735
7,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40947293156554,5.43896110924646,,5.34173481528573,5.34218124360986,5.30642971293214,5.3352853463269,5.39128720225301,5.41097705800387,5.27846625807909,5.24876695871895,5.22074701416479,5.43886072433735
7,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40947293156554,5.43896110924646,,5.34173481528573,5.34218124360986,5.30642971293214,5.3352853463269,5.39128720225301,5.41097705800387,5.27846625807909,5.24876695871895,5.22074701416479,5.43886072433735
7,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40947293156554,5.43896110924646,,5.34173481528573,5.34218124360986,5.30642971293214,5.3352853463269,5.39128720225301,5.41097705800387,5.27846625807909,5.24876695871895,5.22074701416479,5.43886072433735
7,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40947293156554,5.43896110924646,,5.34173481528573,5.34218124360986,5.30642971293214,5.3352853463269,5.39128720225301,5.41097705800387,5.27846625807909,5.24876695871895,5.22074701416479,5.43886072433735
8,Naive,404,10,Multiplicative0.005,32320,80,8,5.38222671297574,5.40927307836758,5.43631944375942,,5.34212051586549,5.34264488095124,5.30715633342521,5.33557119461888,5.39007213981479,5.41016357995382,5.277933396234,5.24728658273598,5.21908449192273,5.43958215818649
8,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40927307836758,5.43896110924646,,5.34212051586549,5.34264488095124,5.30715633342521,5.33557119461888,5.39007213981479,5.41016357995382,5.277933396234,5.24728658273598,5.21908449192273,5.43958215818649
8,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40927307836758,5.43896110924646,,5.34212051586549,5.34264488095124,5.30715633342521,5.33557119461888,5.39007213981479,5.41016357995382,5.277933396234,5.24728658273598,5.21908449192273,5.43958215818649
8,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40927307836758,5.43896110924646,,5.34212051586549,5.34264488095124,5.30715633342521,5.33557119461888,5.39007213981479,5.41016357995382,5.277933396234,5.24728658273598,5.21908449192273,5.43958215818649
8,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40927307836758,5.43896110924646,,5.34212051586549,5.34264488095124,5.30715633342521,5.33557119461888,5.39007213981479,5.41016357995382,5.277933396234,5.24728658273598,5.21908449192273,5.43958215818649
8,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40927307836758,5.43896110924646,,5.34212051586549,5.34264488095124,5.30715633342521,5.33557119461888,5.39007213981479,5.41016357995382,5.277933396234,5.24728658273598,5.21908449192273,5.43958215818649
9,Naive,404,10,Multiplicative0.005,36360,90,9,5.38190622399868,5.40895097889315,5.43599573378761,,5.34267167417968,5.34244156876574,5.30628541181384,5.33610304256644,5.38994719340451,5.40769858353398,5.2775417856426,5.24740351702327,5.21832029585654,5.43919105518758
9,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40895097889315,5.43896110924646,,5.34267167417968,5.34244156876574,5.30628541181384,5.33610304256644,5.38994719340451,5.40769858353398,5.2775417856426,5.24740351702327,5.21832029585654,5.43919105518758
9,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40895097889315,5.43896110924646,,5.34267167417968,5.34244156876574,5.30628541181384,5.33610304256644,5.38994719340451,5.40769858353398,5.2775417856426,5.24740351702327,5.21832029585654,5.43919105518758
9,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40895097889315,5.43896110924646,,5.34267167417968,5.34244156876574,5.30628541181384,5.33610304256644,5.38994719340451,5.40769858353398,5.2775417856426,5.24740351702327,5.21832029585654,5.43919105518758
9,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40895097889315,5.43896110924646,,5.34267167417968,5.34244156876574,5.30628541181384,5.33610304256644,5.38994719340451,5.40769858353398,5.2775417856426,5.24740351702327,5.21832029585654,5.43919105518758
9,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40895097889315,5.43896110924646,,5.34267167417968,5.34244156876574,5.30628541181384,5.33610304256644,5.38994719340451,5.40769858353398,5.2775417856426,5.24740351702327,5.21832029585654,5.43919105518758
10,Naive,404,10,Multiplicative0.005,40400,100,10,5.38239985359998,5.40944708904521,5.43649432449043,,5.34150676318385,5.34405717094378,5.30564833069328,5.3370597787731,5.38993126957247,5.40745122279773,5.2778169881257,5.24791976371274,5.21792072604231,5.43950983220982
10,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40944708904521,5.43896110924646,,5.34150676318385,5.34405717094378,5.30564833069328,5.3370597787731,5.38993126957247,5.40745122279773,5.2778169881257,5.24791976371274,5.21792072604231,5.43950983220982
10,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40944708904521,5.43896110924646,,5.34150676318385,5.34405717094378,5.30564833069328,5.3370597787731,5.38993126957247,5.40745122279773,5.2778169881257,5.24791976371274,5.21792072604231,5.43950983220982
10,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40944708904521,5.43896110924646,,5.34150676318385,5.34405717094378,5.30564833069328,5.3370597787731,5.38993126957247,5.40745122279773,5.2778169881257,5.24791976371274,5.21792072604231,5.43950983220982
10,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40944708904521,5.43896110924646,,5.34150676318385,5.34405717094378,5.30564833069328,5.3370597787731,5.38993126957247,5.40745122279773,5.2778169881257,5.24791976371274,5.21792072604231,5.43950983220982
10,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40944708904521,5.43896110924646,,5.34150676318385,5.34405717094378,5.30564833069328,5.3370597787731,5.38993126957247,5.40745122279773,5.2778169881257,5.24791976371274,5.21792072604231,5.43950983220982
11,Naive,404,10,Multiplicative0.005,44440,110,11,5.38174682523814,5.40879077913381,5.43583473302948,,5.34028177799437,5.34508879387403,5.30736940737349,5.33739207170459,5.38814859927915,5.40561594492371,5.27679354654444,5.24705837829188,5.21580683747897,5.43812735716776
11,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40879077913381,5.43896110924646,,5.34028177799437,5.34508879387403,5.30736940737349,5.33739207170459,5.38814859927915,5.40561594492371,5.27679354654444,5.24705837829188,5.21580683747897,5.43812735716776
11,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40879077913381,5.43896110924646,,5.34028177799437,5.34508879387403,5.30736940737349,5.33739207170459,5.38814859927915,5.40561594492371,5.27679354654444,5.24705837829188,5.21580683747897,5.43812735716776
11,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40879077913381,5.43896110924646,,5.34028177799437,5.34508879387403,5.30736940737349,5.33739207170459,5.38814859927915,5.40561594492371,5.27679354654444,5.24705837829188,5.21580683747897,5.43812735716776
11,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40879077913381,5.43896110924646,,5.34028177799437,5.34508879387403,5.30736940737349,5.33739207170459,5.38814859927915,5.40561594492371,5.27679354654444,5.24705837829188,5.21580683747897,5.43812735716776
11,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40879077913381,5.43896110924646,,5.34028177799437,5.34508879387403,5.30736940737349,5.33739207170459,5.38814859927915,5.40561594492371,5.27679354654444,5.24705837829188,5.21580683747897,5.43812735716776
12,Naive,404,10,Multiplicative0.005,48480,120,12,5.38128991862185,5.40833157650437,5.43537323438689,,5.34038544734738,5.34614464821086,5.30618282502417,5.33779767834236,5.38745331199745,5.40422409243723,5.27625516639667,5.24620705265615,5.21452447306215,5.4374177344697
12,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40833157650437,5.43896110924646,,5.34038544734738,5.34614464821086,5.30618282502417,5.33779767834236,5.38745331199745,5.40422409243723,5.27625516639667,5.24620705265615,5.21452447306215,5.4374177344697
12,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40833157650437,5.43896110924646,,5.34038544734738,5.34614464821086,5.30618282502417,5.33779767834236,5.38745331199745,5.40422409243723,5.27625516639667,5.24620705265615,5.21452447306215,5.4374177344697
12,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40833157650437,5.43896110924646,,5.34038544734738,5.34614464821086,5.30618282502417,5.33779767834236,5.38745331199745,5.40422409243723,5.27625516639667,5.24620705265615,5.21452447306215,5.4374177344697
12,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40833157650437,5.43896110924646,,5.34038544734738,5.34614464821086,5.30618282502417,5.33779767834236,5.38745331199745,5.40422409243723,5.27625516639667,5.24620705265615,5.21452447306215,5.4374177344697
12,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40833157650437,5.43896110924646,,5.34038544734738,5.34614464821086,5.30618282502417,5.33779767834236,5.38745331199745,5.40422409243723,5.27625516639667,5.24620705265615,5.21452447306215,5.4374177344697
13,Naive,404,10,Multiplicative0.005,52520,130,13,5.38051066586162,5.40754840790112,5.43458614994063,,5.33990371965473,5.34587858695721,5.30531950890411,5.33808574316149,5.38622019071151,5.40334862970415,5.27611521945444,5.24488278211998,5.21195132301789,5.43560453379289
13,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40754840790112,5.43896110924646,,5.33990371965473,5.34587858695721,5.30531950890411,5.33808574316149,5.38622019071151,5.40334862970415,5.27611521945444,5.24488278211998,5.21195132301789,5.43560453379289
13,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40754840790112,5.43896110924646,,5.33990371965473,5.34587858695721,5.30531950890411,5.33808574316149,5.38622019071151,5.40334862970415,5.27611521945444,5.24488278211998,5.21195132301789,5.43560453379289
13,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40754840790112,5.43896110924646,,5.33990371965473,5.34587858695721,5.30531950890411,5.33808574316149,5.38622019071151,5.40334862970415,5.27611521945444,5.24488278211998,5.21195132301789,5.43560453379289
13,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40754840790112,5.43896110924646,,5.33990371965473,5.34587858695721,5.30531950890411,5.33808574316149,5.38622019071151,5.40334862970415,5.27611521945444,5.24488278211998,5.21195132301789,5.43560453379289
13,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40754840790112,5.43896110924646,,5.33990371965473,5.34587858695721,5.30531950890411,5.33808574316149,5.38622019071151,5.40334862970415,5.27611521945444,5.24488278211998,5.21195132301789,5.43560453379289
14,Naive,404,10,Multiplicative0.005,56560,140,14,5.380527810357,5.40756563854975,5.43460346674249,,5.33983983064868,5.34716639127877,5.30392287572994,5.3397644633666,5.38535898403648,5.40388223131465,5.27687172387785,5.2436495239503,5.21067720137546,5.43575958225691
14,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40756563854975,5.43896110924646,,5.33983983064868,5.34716639127877,5.30392287572994,5.3397644633666,5.38535898403648,5.40388223131465,5.27687172387785,5.2436495239503,5.21067720137546,5.43575958225691
14,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40756563854975,5.43896110924646,,5.33983983064868,5.34716639127877,5.30392287572994,5.3397644633666,5.38535898403648,5.40388223131465,5.27687172387785,5.2436495239503,5.21067720137546,5.43575958225691
14,Value,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40756563854975,5.43896110924646,,5.33983983064868,5.34716639127877,5.30392287572994,5.3397644633666,5.38535898403648,5.40388223131465,5.27687172387785,5.2436495239503,5.21067720137546,5.43575958225691
14,Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40756563854975,5.43896110924646,,5.33983983064868,5.34716639127877,5.30392287572994,5.3397644633666,5.38535898403648,5.40388223131465,5.27687172387785,5.2436495239503,5.21067720137546,5.43575958225691
14,Dist L1,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40756563854975,5.43896110924646,,5.33983983064868,5.34716639127877,5.30392287572994,5.3397644633666,5.38535898403648,5.40388223131465,5.27687172387785,5.2436495239503,5.21067720137546,5.43575958225691
15,Naive,404,10,Multiplicative0.005,60600,150,15,5.38027769609076,5.4073142674279,5.43435083876504,,5.33926266187701,5.34697294709213,5.30339354710648,5.34090263419791,5.38436884414547,5.40363772474752,5.27650160258648,5.24331065878765,5.21000427609588,5.43584974925441
15,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.4073142674279,5.43896110924646,,5.33926266187701,5.34697294709213,5.30339354710648,5.34090263419791,5.38436884414547,5.40363772474752,5.27650160258648,5.24331065878765,5.21000427609588,5.43584974925441
15,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.4073142674279,5.43896110924646,,5.33926266187701,5.34697294709213,5.30339354710648,5.34090263419791,5.38436884414547,5.40363772474752,5.27650160258648,5.24331065878765,5.21000427609588,5.43584974925441
15,Value,404,10,Multiplicative0.005,4,5,0,5.38484209323406,5.4073142674279,5.43896110924646,,5.33926266187701,5.34697294709213,5.30339354710648,5.34090263419791,5.38436884414547,5.40363772474752,5.27650160258648,5.24331065878765,5.21000427609588,5.43584974925441
15,Vector,404,10,Multiplicative0.005,1616,5,0,5.38484209323406,5.4073142674279,5.43896110924646,,5.33926266187701,5.34697294709213,5.30339354710648,5.34090263419791,5.38436884414547,5.40363772474752,5.27650160258648,5.24331065878765,5.21000427609588,5.43584974925441
15,Dist L1,404,10,Multiplicative0.005,4,5,0,5.38484209323406,5.4073142674279,5.43896110924646,,5.33926266187701,5.34697294709213,5.30339354710648,5.34090263419791,5.38436884414547,5.40363772474752,5.27650160258648,5.24331065878765,5.21000427609588,5.43584974925441
16,Naive,404,10,Multiplicative0.005,64640,160,16,5.37936522284246,5.4063972088869,5.43342919493133,,5.33805258233488,5.34857832288864,5.30231739473943,5.33999053416418,5.38370012790477,5.40146855011346,5.27563663239325,5.24066480621068,5.20860664485183,5.43546610492553
16,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.4063972088869,5.43896110924646,,5.33805258233488,5.34857832288864,5.30231739473943,5.33999053416418,5.38370012790477,5.40146855011346,5.27563663239325,5.24066480621068,5.20860664485183,5.43546610492553
16,Oracle Vector,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.4063972088869,5.43896110924646,,5.33805258233488,5.34857832288864,5.30231739473943,5.33999053416418,5.38370012790477,5.40146855011346,5.27563663239325,5.24066480621068,5.20860664485183,5.43546610492553
16,Value,404,10,Multiplicative0.005,8,10,0,5.38484209323406,5.4063972088869,5.43896110924646,,5.33805258233488,5.34857832288864,5.30231739473943,5.33999053416418,5.38370012790477,5.40146855011346,5.27563663239325,5.24066480621068,5.20860664485183,5.43546610492553
16,Vector,404,10,Multiplicative0.005,3232,10,0,5.38484209323406,5.4063972088869,5.43896110924646,,5.33805258233488,5.34857832288864,5.30231739473943,5.33999053416418,5.38370012790477,5.40146855011346,5.27563663239325,5.24066480621068,5.20860664485183,5.43546610492553
16,Dist L1,404,10,Multiplicative0.005,8,10,0,5.38484209323406,5.4063972088869,5.43896110924646,,5.33805258233488,5.34857832288864,5.30231739473943,5.33999053416418,5.38370012790477,5.40146855011346,5.27563663239325,5.24066480621068,5.20860664485183,5.43546610492553
17,Naive,404,10,Multiplicative0.005,68680,170,17,5.37802470927063,5.40504995906596,5.43207520886129,,5.33699703512317,5.3481382421168,5.30158548867201,5.34049541962633,5.38241529450999,5.39849998403264,5.27323505835256,5.23929602362248,5.20605684220833,5.43391293437588
17,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40504995906596,5.43896110924646,,5.33699703512317,5.3481382421168,5.30158548867201,5.34049541962633,5.38241529450999,5.39849998403264,5.27323505835256,5.23929602362248,5.20605684220833,5.43391293437588
17,Vector,404,10,Multiplicative0.005,3232,10,0,5.38484209323406,5.40504995906596,5.43896110924646,,5.33699703512317,5.3481382421168,5.30158548867201,5.34049541962633,5.38241529450999,5.39849998403264,5.27323505835256,5.23929602362248,5.20605684220833,5.43391293437588
17,Oracle Vector,404,10,Multiplicative0.005,1616,5,0,5.38484209323406,5.40504995906596,5.43896110924646,,5.33699703512317,5.3481382421168,5.30158548867201,5.34049541962633,5.38241529450999,5.39849998403264,5.27323505835256,5.23929602362248,5.20605684220833,5.43391293437588
17,Value,404,10,Multiplicative0.005,16,19,0,5.38484209323406,5.40504995906596,5.43896110924646,,5.33699703512317,5.3481382421168,5.30158548867201,5.34049541962633,5.38241529450999,5.39849998403264,5.27323505835256,5.23929602362248,5.20605684220833,5.43391293437588
17,Dist L1,404,10,Multiplicative0.005,12,15,0,5.38484209323406,5.40504995906596,5.43896110924646,,5.33699703512317,5.3481382421168,5.30158548867201,5.34049541962633,5.38241529450999,5.39849998403264,5.27323505835256,5.23929602362248,5.20605684220833,5.43391293437588
18,Naive,404,10,Multiplicative0.005,72720,180,18,5.37743639939199,5.40445869285627,5.43148098632055,,5.33548040102605,5.34871776370981,5.30061541273391,5.34130687041091,5.38107769283852,5.39778035181442,5.2725272584418,5.23976901770839,5.20469694568083,5.43310753626422
18,Oracle,404,10,Multiplicative0.005,0,0,0,5.38484209323406,5.40445869285627,5.43896110924646,,5.33548040102605,5.34871776370981,5.30061541273391,5.34130687041091,5.38107769283852,5.39778035181442,5.2725272584418,5.23976901770839,5.20469694568083,5.43310753626422
