LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40
3,Oracle,404,40,Multiplicative0.005,32320,80,1,4.9561848081963,4.98109025949377,5.00599571079124,,4.83668523390918,4.8982807542085,4.92662000357644,4.91512979281632,4.86560179975869,4.928931778972,4.90419625884013,4.9443666353716,4.9485478952847,4.85744179489294,4.8130511395073,4.85479788261057,4.81042129613706,4.87431436562868,4.94159283277213,4.90892309658306,4.89058148055672,4.97516914319879,4.9504032806685,4.93008738857064,4.97066001474867,4.9816815954542,4.9273718474602,4.94375361765168,4.92091689863848,4.84338940070972,4.86694643760589,4.86851130642124,4.87877635340576,4.86401492794033,4.86106813159641,4.82744239654832,4.81045692680937,4.82911768674272,4.87887583577051,4.83572026782399,4.85534181067777,4.82269235152539,4.88029854847106,4.70000848917731
3,Oracle Vector,404,40,Multiplicative0.005,32320,94,1,4.9561848081963,4.98109025949377,5.00599571079124,,4.83668523390918,4.8982807542085,4.92662000357644,4.91512979281632,4.86560179975869,4.928931778972,4.90419625884013,4.9443666353716,4.9485478952847,4.85744179489294,4.8130511395073,4.85479788261057,4.81042129613706,4.87431436562868,4.94159283277213,4.90892309658306,4.89058148055672,4.97516914319879,4.9504032806685,4.93008738857064,4.97066001474867,4.9816815954542,4.9273718474602,4.94375361765168,4.92091689863848,4.84338940070972,4.86694643760589,4.86851130642124,4.87877635340576,4.86401492794033,4.86106813159641,4.82744239654832,4.81045692680937,4.82911768674272,4.87887583577051,4.83572026782399,4.85534181067777,4.82269235152539,4.88029854847106,4.70000848917731
3,Value,404,40,Multiplicative0.005,32360,174,1,4.9561848081963,4.98109025949377,5.00599571079124,,4.83668523390918,4.8982807542085,4.92662000357644,4.91512979281632,4.86560179975869,4.928931778972,4.90419625884013,4.9443666353716,4.9485478952847,4.85744179489294,4.8130511395073,4.85479788261057,4.81042129613706,4.87431436562868,4.94159283277213,4.90892309658306,4.89058148055672,4.97516914319879,4.9504032806685,4.93008738857064,4.97066001474867,4.9816815954542,4.9273718474602,4.94375361765168,4.92091689863848,4.84338940070972,4.86694643760589,4.86851130642124,4.87877635340576,4.86401492794033,4.86106813159641,4.82744239654832,4.81045692680937,4.82911768674272,4.87887583577051,4.83572026782399,4.85534181067777,4.82269235152539,4.88029854847106,4.70000848917731
3,Vector,404,40,Multiplicative0.005,32320,94,1,4.9561848081963,4.98109025949377,5.00599571079124,,4.83668523390918,4.8982807542085,4.92662000357644,4.91512979281632,4.86560179975869,4.928931778972,4.90419625884013,4.9443666353716,4.9485478952847,4.85744179489294,4.8130511395073,4.85479788261057,4.81042129613706,4.87431436562868,4.94159283277213,4.90892309658306,4.89058148055672,4.97516914319879,4.9504032806685,4.93008738857064,4.97066001474867,4.9816815954542,4.9273718474602,4.94375361765168,4.92091689863848,4.84338940070972,4.86694643760589,4.86851130642124,4.87877635340576,4.86401492794033,4.86106813159641,4.82744239654832,4.81045692680937,4.82911768674272,4.87887583577051,4.83572026782399,4.85534181067777,4.82269235152539,4.88029854847106,4.70000848917731
3,Dist L1,404,40,Multiplicative0.005,32360,174,1,4.9561848081963,4.98109025949377,5.00599571079124,,4.83668523390918,4.8982807542085,4.92662000357644,4.91512979281632,4.86560179975869,4.928931778972,4.90419625884013,4.9443666353716,4.9485478952847,4.85744179489294,4.8130511395073,4.85479788261057,4.81042129613706,4.87431436562868,4.94159283277213,4.90892309658306,4.89058148055672,4.97516914319879,4.9504032806685,4.93008738857064,4.97066001474867,4.9816815954542,4.9273718474602,4.94375361765168,4.92091689863848,4.84338940070972,4.86694643760589,4.86851130642124,4.87877635340576,4.86401492794033,4.86106813159641,4.82744239654832,4.81045692680937,4.82911768674272,4.87887583577051,4.83572026782399,4.85534181067777,4.82269235152539,4.88029854847106,4.70000848917731
4,Oracle,404,40,Multiplicative0.005,32320,80,1,4.9561848081963,4.9926140801044,5.00599571079124,,4.84856095600582,4.90864971806945,4.93913912309984,4.92564878185055,4.87733970450832,4.94216860957326,4.91243933588936,4.95923499912161,4.95960129710747,4.86570803451036,4.82467228394,4.86479969546027,4.82237119554238,4.88674560975047,4.95200515621716,4.92115491975099,4.90214379909055,4.98624642882456,4.96013123191898,4.94156742419218,4.98443173068802,4.99327725837185,4.93599729418933,4.95800269079332,4.92844272204754,4.85591606539514,4.87593432639716,4.87885792056777,4.88989472468313,4.87271666453619,4.87089016154702,4.83658653616011,4.81917385094101,4.83759249708554,4.88889353941274,4.84472114346341,4.86626640819607,4.83285490396925,4.89072856494076,4.70532235288836
4,Oracle Vector,404,40,Multiplicative0.005,32320,94,1,4.9561848081963,4.9926140801044,5.00599571079124,,4.84856095600582,4.90864971806945,4.93913912309984,4.92564878185055,4.87733970450832,4.94216860957326,4.91243933588936,4.95923499912161,4.95960129710747,4.86570803451036,4.82467228394,4.86479969546027,4.82237119554238,4.88674560975047,4.95200515621716,4.92115491975099,4.90214379909055,4.98624642882456,4.96013123191898,4.94156742419218,4.98443173068802,4.99327725837185,4.93599729418933,4.95800269079332,4.92844272204754,4.85591606539514,4.87593432639716,4.87885792056777,4.88989472468313,4.87271666453618,4.87089016154702,4.83658653616011,4.81917385094101,4.83759249708554,4.88889353941274,4.84472114346341,4.86626640819607,4.83285490396925,4.89072856494076,4.70532235288836
4,Vector,404,40,Multiplicative0.005,32320,94,1,4.9561848081963,4.9926140801044,5.00599571079124,,4.84856095600582,4.90864971806945,4.93913912309984,4.92564878185055,4.87733970450832,4.94216860957326,4.91243933588936,4.95923499912161,4.95960129710747,4.86570803451036,4.82467228394,4.86479969546027,4.82237119554238,4.88674560975047,4.95200515621716,4.92115491975099,4.90214379909055,4.98624642882456,4.96013123191898,4.94156742419218,4.98443173068802,4.99327725837185,4.93599729418933,4.95800269079332,4.92844272204754,4.85591606539514,4.87593432639716,4.87885792056777,4.88989472468313,4.87271666453618,4.87089016154702,4.83658653616011,4.81917385094101,4.83759249708554,4.88889353941274,4.84472114346341,4.86626640819607,4.83285490396925,4.89072856494076,4.70532235288836
4,Value,404,40,Multiplicative0.005,32360,174,1,4.9561848081963,4.9926140801044,5.00599571079124,,4.84856095600582,4.90864971806945,4.93913912309984,4.92564878185055,4.87733970450832,4.94216860957326,4.91243933588936,4.95923499912161,4.95960129710747,4.86570803451036,4.82467228394,4.86479969546027,4.82237119554238,4.88674560975047,4.95200515621716,4.92115491975099,4.90214379909055,4.98624642882456,4.96013123191898,4.94156742419218,4.98443173068802,4.99327725837185,4.93599729418933,4.95800269079332,4.92844272204754,4.85591606539514,4.87593432639716,4.87885792056777,4.88989472468313,4.87271666453618,4.87089016154702,4.83658653616011,4.81917385094101,4.83759249708554,4.88889353941274,4.84472114346341,4.86626640819607,4.83285490396925,4.89072856494076,4.70532235288836
4,Dist L1,404,40,Multiplicative0.005,32360,174,1,4.9561848081963,4.9926140801044,5.00599571079124,,4.84856095600582,4.90864971806945,4.93913912309984,4.92564878185055,4.87733970450832,4.94216860957326,4.91243933588936,4.95923499912161,4.95960129710747,4.86570803451036,4.82467228394,4.86479969546027,4.82237119554238,4.88674560975047,4.95200515621716,4.92115491975099,4.90214379909055,4.98624642882456,4.96013123191898,4.94156742419218,4.98443173068802,4.99327725837185,4.93599729418933,4.95800269079332,4.92844272204754,4.85591606539514,4.87593432639716,4.87885792056777,4.88989472468313,4.87271666453618,4.87089016154702,4.83658653616011,4.81917385094101,4.83759249708554,4.88889353941274,4.84472114346341,4.86626640819607,4.83285490396925,4.89072856494076,4.70532235288836
5,Oracle,404,40,Multiplicative0.005,32320,80,1,4.9561848081963,4.98935981954447,5.00599571079124,,4.84584367092316,4.90339276884969,4.9363979723364,4.9236517261571,4.87719094272363,4.9391160935778,4.90653701034025,4.95813235258555,4.95679100570004,4.86199628269066,4.81995715165977,4.85856250194791,4.8217703307443,4.88393120879808,4.94536188907141,4.92155308879362,4.90016394980171,4.98221589703637,4.95869227513782,4.93891821571745,4.98399639303606,4.98936691938385,4.93050016424205,4.95540971761471,4.92410019970352,4.85332135448604,4.87409354442243,4.87868278955748,4.88578601804253,4.87182199109309,4.86937661537142,4.8372528780462,4.81906076578588,4.83757642944493,4.88333833806923,4.84434213537679,4.86593353396228,4.83186548575315,4.88836644423138,4.70613586872963
5,Oracle Vector,404,40,Multiplicative0.005,32320,94,1,4.9561848081963,4.98935981954447,5.00599571079124,,4.84584367092316,4.90339276884969,4.9363979723364,4.9236517261571,4.87719094272363,4.9391160935778,4.90653701034025,4.95813235258555,4.95679100570004,4.86199628269066,4.81995715165977,4.85856250194791,4.8217703307443,4.88393120879808,4.94536188907141,4.92155308879362,4.90016394980171,4.98221589703637,4.95869227513782,4.93891821571745,4.98399639303606,4.98936691938385,4.93050016424205,4.95540971761471,4.92410019970352,4.85332135448604,4.87409354442243,4.87868278955748,4.88578601804253,4.87182199109309,4.86937661537141,4.8372528780462,4.81906076578588,4.83757642944493,4.88333833806923,4.84434213537679,4.86593353396228,4.83186548575315,4.88836644423138,4.70613586872963
5,Value,404,40,Multiplicative0.005,32360,174,1,4.9561848081963,4.98935981954447,5.00599571079124,,4.84584367092316,4.90339276884969,4.9363979723364,4.9236517261571,4.87719094272363,4.9391160935778,4.90653701034025,4.95813235258555,4.95679100570004,4.86199628269066,4.81995715165977,4.85856250194791,4.8217703307443,4.88393120879808,4.94536188907141,4.92155308879362,4.90016394980171,4.98221589703637,4.95869227513782,4.93891821571745,4.98399639303606,4.98936691938385,4.93050016424205,4.95540971761471,4.92410019970352,4.85332135448604,4.87409354442243,4.87868278955748,4.88578601804253,4.87182199109309,4.86937661537141,4.8372528780462,4.81906076578588,4.83757642944493,4.88333833806923,4.84434213537679,4.86593353396228,4.83186548575315,4.88836644423138,4.70613586872963
5,Vector,404,40,Multiplicative0.005,32320,94,1,4.9561848081963,4.98935981954447,5.00599571079124,,4.84584367092316,4.90339276884969,4.9363979723364,4.9236517261571,4.87719094272363,4.9391160935778,4.90653701034025,4.95813235258555,4.95679100570004,4.86199628269066,4.81995715165977,4.85856250194791,4.8217703307443,4.88393120879808,4.94536188907141,4.92155308879362,4.90016394980171,4.98221589703637,4.95869227513782,4.93891821571745,4.98399639303606,4.98936691938385,4.93050016424205,4.95540971761471,4.92410019970352,4.85332135448604,4.87409354442243,4.87868278955748,4.88578601804253,4.87182199109309,4.86937661537141,4.8372528780462,4.81906076578588,4.83757642944493,4.88333833806923,4.84434213537679,4.86593353396228,4.83186548575315,4.88836644423138,4.70613586872963
5,Dist L1,404,40,Multiplicative0.005,32360,174,1,4.9561848081963,4.98935981954447,5.00599571079124,,4.84584367092316,4.90339276884969,4.9363979723364,4.9236517261571,4.87719094272363,4.9391160935778,4.90653701034025,4.95813235258555,4.95679100570004,4.86199628269066,4.81995715165977,4.85856250194791,4.8217703307443,4.88393120879808,4.94536188907141,4.92155308879362,4.90016394980171,4.98221589703637,4.95869227513782,4.93891821571745,4.98399639303606,4.98936691938385,4.93050016424205,4.95540971761471,4.92410019970352,4.85332135448604,4.87409354442243,4.87868278955748,4.88578601804253,4.87182199109309,4.86937661537141,4.8372528780462,4.81906076578588,4.83757642944493,4.88333833806923,4.84434213537679,4.86593353396228,4.83186548575315,4.88836644423138,4.70613586872963
6,Oracle,404,40,Multiplicative0.005,32320,80,1,4.9561848081963,4.9855072044026,5.00599571079124,,4.84448542451769,4.89968524119073,4.93298214902699,4.91920844609982,4.87525732744256,4.93561579683212,4.9009174824408,4.95636410506497,4.95225517711811,4.85606136275298,4.81908767711135,4.85753732365306,4.81855071301122,4.88070468195657,4.9400896322023,4.92118766914019,4.89635076671187,4.97801887150325,4.95461613840495,4.93826050310334,4.98242224330785,4.98660841536897,4.92309001755678,4.95318718587876,4.91649494371682,4.85362231497746,4.87155147877415,4.8765359407118,4.88356278589547,4.86949471671025,4.86351201985286,4.8314989755853,4.81849623764598,4.83648975007576,4.87830627698447,4.84281517031979,4.86438265761606,4.82899482710322,4.88769841063689,4.70259433466022
6,Oracle Vector,404,40,Multiplicative0.005,32320,94,1,4.9561848081963,4.9855072044026,5.00599571079124,,4.84448542451769,4.89968524119073,4.93298214902699,4.91920844609982,4.87525732744256,4.93561579683212,4.9009174824408,4.95636410506497,4.95225517711811,4.85606136275298,4.81908767711135,4.85753732365306,4.81855071301122,4.88070468195657,4.9400896322023,4.92118766914019,4.89635076671187,4.97801887150325,4.95461613840495,4.93826050310334,4.98242224330785,4.98660841536897,4.92309001755678,4.95318718587876,4.91649494371682,4.85362231497746,4.87155147877415,4.8765359407118,4.88356278589547,4.86949471671025,4.86351201985286,4.8314989755853,4.81849623764598,4.83648975007576,4.87830627698447,4.84281517031979,4.86438265761606,4.82899482710322,4.88769841063689,4.70259433466022
6,Value,404,40,Multiplicative0.005,32360,174,1,4.9561848081963,4.9855072044026,5.00599571079124,,4.84448542451769,4.89968524119073,4.93298214902699,4.91920844609982,4.87525732744256,4.93561579683212,4.9009174824408,4.95636410506497,4.95225517711811,4.85606136275298,4.81908767711135,4.85753732365306,4.81855071301122,4.88070468195657,4.9400896322023,4.92118766914019,4.89635076671187,4.97801887150325,4.95461613840495,4.93826050310334,4.98242224330785,4.98660841536897,4.92309001755678,4.95318718587876,4.91649494371682,4.85362231497746,4.87155147877415,4.8765359407118,4.88356278589547,4.86949471671025,4.86351201985286,4.8314989755853,4.81849623764598,4.83648975007576,4.87830627698447,4.84281517031979,4.86438265761606,4.82899482710322,4.88769841063689,4.70259433466022
6,Vector,404,40,Multiplicative0.005,32320,94,1,4.9561848081963,4.9855072044026,5.00599571079124,,4.84448542451769,4.89968524119073,4.93298214902699,4.91920844609982,4.87525732744256,4.93561579683212,4.9009174824408,4.95636410506497,4.95225517711811,4.85606136275298,4.81908767711135,4.85753732365306,4.81855071301122,4.88070468195657,4.9400896322023,4.92118766914019,4.89635076671187,4.97801887150325,4.95461613840495,4.93826050310334,4.98242224330785,4.98660841536897,4.92309001755678,4.95318718587876,4.91649494371682,4.85362231497746,4.87155147877415,4.8765359407118,4.88356278589547,4.86949471671025,4.86351201985286,4.8314989755853,4.81849623764598,4.83648975007576,4.87830627698447,4.84281517031979,4.86438265761606,4.82899482710322,4.88769841063689,4.70259433466022
6,Dist L1,404,40,Multiplicative0.005,32360,174,1,4.9561848081963,4.9855072044026,5.00599571079124,,4.84448542451769,4.89968524119073,4.93298214902699,4.91920844609982,4.87525732744256,4.93561579683212,4.9009174824408,4.95636410506497,4.95225517711811,4.85606136275298,4.81908767711135,4.85753732365306,4.81855071301122,4.88070468195657,4.9400896322023,4.92118766914019,4.89635076671187,4.97801887150325,4.95461613840495,4.93826050310334,4.98242224330785,4.98660841536897,4.92309001755678,4.95318718587876,4.91649494371682,4.85362231497746,4.87155147877415,4.8765359407118,4.88356278589547,4.86949471671025,4.86351201985286,4.8314989755853,4.81849623764598,4.83648975007576,4.87830627698447,4.84281517031979,4.86438265761606,4.82899482710322,4.88769841063689,4.70259433466022
7,Oracle,404,40,Multiplicative0.005,32320,80,1,4.9561848081963,4.9912278604628,5.00599571079124,,4.85048142568084,4.90510764085623,4.93774134062435,4.92429021349095,4.88223273026927,4.94394156663684,4.90350304191628,4.96415043219509,4.95699794404207,4.86127920300022,4.82272312786471,4.86517123671246,4.82372069483714,4.88496274198554,4.94692376761009,4.92633434945731,4.90095564293608,4.9835900283562,4.95693850977764,4.94813022568574,4.99074328234071,4.99338358542588,4.92931950253042,4.96002677127494,4.91827567042837,4.86029521555791,4.87981700008769,4.88361895571584,4.89005301547792,4.87394712737317,4.86799454091805,4.8333837674175,4.82735176181123,4.83925025298153,4.88445877538093,4.84747855332339,4.86954966352683,4.83241926024077,4.89573419061827,4.7087791856406
7,Oracle Vector,404,40,Multiplicative0.005,33936,99,1,4.9561848081963,4.9912278604628,5.00599571079124,,4.85048142568084,4.90510764085623,4.93774134062435,4.92429021349095,4.88223273026927,4.94394156663684,4.90350304191628,4.96415043219509,4.95699794404207,4.86127920300022,4.82272312786471,4.86517123671246,4.82372069483714,4.88496274198554,4.94692376761009,4.92633434945732,4.90095564293608,4.9835900283562,4.95693850977764,4.94813022568574,4.99074328234071,4.99338358542588,4.92931950253042,4.96002677127494,4.91827567042837,4.86029521555791,4.87981700008769,4.88361895571584,4.89005301547792,4.87394712737317,4.86799454091805,4.8333837674175,4.82735176181123,4.83925025298153,4.88445877538093,4.84747855332339,4.86954966352684,4.83241926024077,4.89573419061827,4.7087791856406
7,Value,404,40,Multiplicative0.005,32364,179,1,4.9561848081963,4.9912278604628,5.00599571079124,,4.85048142568084,4.90510764085623,4.93774134062435,4.92429021349095,4.88223273026927,4.94394156663684,4.90350304191628,4.96415043219509,4.95699794404207,4.86127920300022,4.82272312786471,4.86517123671246,4.82372069483714,4.88496274198554,4.94692376761009,4.92633434945732,4.90095564293608,4.9835900283562,4.95693850977764,4.94813022568574,4.99074328234071,4.99338358542588,4.92931950253042,4.96002677127494,4.91827567042837,4.86029521555791,4.87981700008769,4.88361895571584,4.89005301547792,4.87394712737317,4.86799454091805,4.8333837674175,4.82735176181123,4.83925025298153,4.88445877538093,4.84747855332339,4.86954966352684,4.83241926024077,4.89573419061827,4.7087791856406
7,Vector,404,40,Multiplicative0.005,33936,99,1,4.9561848081963,4.9912278604628,5.00599571079124,,4.85048142568084,4.90510764085623,4.93774134062435,4.92429021349095,4.88223273026927,4.94394156663684,4.90350304191628,4.96415043219509,4.95699794404207,4.86127920300022,4.82272312786471,4.86517123671246,4.82372069483714,4.88496274198554,4.94692376761009,4.92633434945732,4.90095564293608,4.9835900283562,4.95693850977764,4.94813022568574,4.99074328234071,4.99338358542588,4.92931950253042,4.96002677127494,4.91827567042837,4.86029521555791,4.87981700008769,4.88361895571584,4.89005301547792,4.87394712737317,4.86799454091805,4.8333837674175,4.82735176181123,4.83925025298153,4.88445877538093,4.84747855332339,4.86954966352684,4.83241926024077,4.89573419061827,4.7087791856406
7,Dist L1,404,40,Multiplicative0.005,32364,179,1,4.9561848081963,4.9912278604628,5.00599571079124,,4.85048142568084,4.90510764085623,4.93774134062435,4.92429021349095,4.88223273026927,4.94394156663684,4.90350304191628,4.96415043219509,4.95699794404207,4.86127920300022,4.82272312786471,4.86517123671246,4.82372069483714,4.88496274198554,4.94692376761009,4.92633434945732,4.90095564293608,4.9835900283562,4.95693850977764,4.94813022568574,4.99074328234071,4.99338358542588,4.92931950253042,4.96002677127494,4.91827567042837,4.86029521555791,4.87981700008769,4.88361895571584,4.89005301547792,4.87394712737317,4.86799454091805,4.8333837674175,4.82735176181123,4.83925025298153,4.88445877538093,4.84747855332339,4.86954966352684,4.83241926024077,4.89573419061827,4.7087791856406
8,Oracle,404,40,Multiplicative0.005,32320,80,1,4.9561848081963,4.98389855651514,5.00599571079124,,4.84378860419811,4.89522096438891,4.93165190628888,4.91809154472331,4.8778832543117,4.93858622217004,4.89587439805872,4.95837721397792,4.95356966504299,4.85406613972566,4.81298369133727,4.86109605169045,4.82041957333937,4.87512457311883,4.9395071482773,4.91859852743806,4.89317033270581,4.97537733293855,4.95108655452189,4.94256495622835,4.98258296069469,4.98894809020208,4.91959879122442,4.95355720370885,4.90814942559434,4.85642731011733,4.87507408518562,4.87780539321239,4.88300572668526,4.86722036131536,4.86078254249188,4.82644596656964,4.82195604006074,4.83438416047976,4.87837337835616,4.83989694785556,4.86367216184749,4.82953388152074,4.89151599873361,4.70699528126895
