LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5
15,Vector,1340,5,Additive0.015,34840,32,0,6.56264145312515,6.57308581721053,6.59264145312515,,6.50127832799926,6.49699419416187,6.56308028553808,6.43371621144018,6.5091023119341
15,Dist L1,1340,5,Additive0.015,13431,54,1,6.55827126530882,6.57308581721053,6.58827126530882,,6.50127832799926,6.49699419416187,6.56308028553808,6.43371621144018,6.5091023119341
16,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.57227826669894,6.59264145312515,,6.50154400192526,6.49605743411082,6.56148806609911,6.43240335330954,6.50887296493231
16,Oracle Vector,1340,5,Additive0.015,21440,19,0,6.56264145312515,6.57227826669894,6.59264145312515,,6.50154400192526,6.49605743411082,6.56148806609911,6.43240335330954,6.50887296493231
16,Value,1340,5,Additive0.015,13429,52,1,6.55827126530882,6.57227826669894,6.58827126530882,,6.50154400192526,6.49605743411082,6.56148806609911,6.43240335330954,6.50887296493231
16,Vector,1340,5,Additive0.015,45560,41,0,6.56264145312515,6.57227826669894,6.59264145312515,,6.50154400192526,6.49605743411082,6.56148806609911,6.43240335330954,6.50887296493231
16,Dist L1,1340,5,Additive0.015,13431,54,1,6.55827126530882,6.57227826669894,6.58827126530882,,6.50154400192526,6.49605743411082,6.56148806609911,6.43240335330954,6.50887296493231
17,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.57093129465449,6.59264145312515,,6.50054714019358,6.49608921355863,6.55959131309239,6.43148443954879,6.50706572024835
17,Oracle Vector,1340,5,Additive0.015,21440,19,0,6.56264145312515,6.57093129465449,6.59264145312515,,6.50054714019358,6.49608921355863,6.55959131309239,6.43148443954879,6.50706572024835
17,Vector,1340,5,Additive0.015,45560,41,0,6.56264145312515,6.57093129465449,6.59264145312515,,6.50054714019358,6.49608921355863,6.55959131309239,6.43148443954879,6.50706572024835
17,Value,1340,5,Additive0.015,13429,52,1,6.55827126530882,6.57093129465449,6.58827126530882,,6.50054714019358,6.49608921355863,6.55959131309239,6.43148443954879,6.50706572024835
17,Dist L1,1340,5,Additive0.015,13431,54,1,6.55827126530882,6.57093129465449,6.58827126530882,,6.50054714019358,6.49608921355863,6.55959131309239,6.43148443954879,6.50706572024835
18,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.57046427661039,6.59264145312515,,6.50043983388211,6.49568997536994,6.55917758815603,6.43145351941952,6.50699427805054
18,Oracle Vector,1340,5,Additive0.015,21440,19,0,6.56264145312515,6.57046427661039,6.59264145312515,,6.50043983388211,6.49568997536994,6.55917758815603,6.43145351941952,6.50699427805054
18,Value,1340,5,Additive0.015,13429,52,1,6.55827126530882,6.57046427661039,6.58827126530882,,6.50043983388211,6.49568997536994,6.55917758815603,6.43145351941952,6.50699427805054
18,Vector,1340,5,Additive0.015,50920,46,0,6.56264145312515,6.57046427661039,6.59264145312515,,6.50043983388211,6.49568997536994,6.55917758815603,6.43145351941952,6.50699427805054
18,Dist L1,1340,5,Additive0.015,13431,54,1,6.55827126530882,6.57046427661039,6.58827126530882,,6.50043983388211,6.49568997536994,6.55917758815603,6.43145351941952,6.50699427805054
19,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.56946604213857,6.59264145312515,,6.49946508489338,6.49567929540847,6.5581392385339,6.43010662184223,6.50603373144333
19,Oracle Vector,1340,5,Additive0.015,21440,19,0,6.56264145312515,6.56946604213857,6.59264145312515,,6.49946508489338,6.49567929540847,6.5581392385339,6.43010662184223,6.50603373144333
19,Value,1340,5,Additive0.015,13429,52,1,6.55827126530882,6.56946604213857,6.58827126530882,,6.49946508489338,6.49567929540847,6.5581392385339,6.43010662184223,6.50603373144333
19,Vector,1340,5,Additive0.015,58960,53,0,6.56264145312515,6.56946604213857,6.59264145312515,,6.49946508489338,6.49567929540847,6.5581392385339,6.43010662184223,6.50603373144333
19,Dist L1,1340,5,Additive0.015,13431,54,1,6.55827126530882,6.56946604213857,6.58827126530882,,6.49946508489338,6.49567929540847,6.5581392385339,6.43010662184223,6.50603373144333
20,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.56902519808263,6.59264145312515,,6.49918154716536,6.49476125212377,6.55797760604907,6.42984611260311,6.50628528606099
20,Oracle Vector,1340,5,Additive0.015,26800,24,0,6.56264145312515,6.56902519808263,6.59264145312515,,6.49918154716536,6.49476125212377,6.55797760604907,6.42984611260311,6.50628528606099
20,Value,1340,5,Additive0.015,13435,60,1,6.55827126530882,6.56902519808263,6.58827126530882,,6.49918154716536,6.49476125212377,6.55797760604907,6.42984611260311,6.50628528606099
20,Vector,1340,5,Additive0.015,64320,58,0,6.56264145312515,6.56902519808263,6.59264145312515,,6.49918154716536,6.49476125212377,6.55797760604907,6.42984611260311,6.50628528606099
20,Dist L1,1340,5,Additive0.015,13435,59,1,6.55827126530882,6.56902519808263,6.58827126530882,,6.49918154716536,6.49476125212377,6.55797760604907,6.42984611260311,6.50628528606099
21,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.5677571359559,6.59264145312515,,6.49840671988312,6.49416415460416,6.55662150831637,6.42780125133168,6.50511153334908
21,Value,1340,5,Additive0.015,13443,70,1,6.55827126530882,6.5677571359559,6.58827126530882,,6.49840671988312,6.49416415460416,6.55662150831637,6.42780125133168,6.50511153334908
21,Oracle Vector,1340,5,Additive0.015,37520,33,0,6.56264145312515,6.5677571359559,6.59264145312515,,6.49840671988312,6.49416415460416,6.55662150831637,6.42780125133168,6.50511153334908
21,Vector,1340,5,Additive0.015,75040,67,0,6.56264145312515,6.5677571359559,6.59264145312515,,6.49840671988312,6.49416415460416,6.55662150831637,6.42780125133168,6.50511153334908
21,Dist L1,1340,5,Additive0.015,13445,72,1,6.55827126530882,6.5677571359559,6.58827126530882,,6.49840671988312,6.49416415460416,6.55662150831637,6.42780125133168,6.50511153334908
22,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.5673266401098,6.59264145312515,,6.49844882143447,6.49284380928827,6.5552919937349,6.42703881115312,6.50596358456116
22,Oracle Vector,1340,5,Additive0.015,42880,38,0,6.56264145312515,6.5673266401098,6.59264145312515,,6.49844882143447,6.49284380928827,6.5552919937349,6.42703881115312,6.50596358456116
22,Vector,1340,5,Additive0.015,85760,76,0,6.56264145312515,6.5673266401098,6.59264145312515,,6.49844882143447,6.49284380928827,6.5552919937349,6.42703881115312,6.50596358456116
22,Value,1340,5,Additive0.015,26848,92,2,6.5523266401098,6.5673266401098,6.5823266401098,,6.49844882143447,6.49284380928827,6.5552919937349,6.42703881115312,6.50596358456116
22,Dist L1,1340,5,Additive0.015,26850,94,2,6.5523266401098,6.5673266401098,6.5823266401098,,6.49844882143447,6.49284380928827,6.5552919937349,6.42703881115312,6.50596358456116
23,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.56691304659843,6.59264145312515,,6.49675677840019,6.49324383643852,6.55484476449543,6.42646779901294,6.50595928473362
23,Value,1340,5,Additive0.015,26848,92,2,6.5523266401098,6.56691304659843,6.5823266401098,,6.49675677840019,6.49324383643852,6.55484476449543,6.42646779901294,6.50595928473362
23,Oracle Vector,1340,5,Additive0.015,53600,48,0,6.56264145312515,6.56691304659843,6.59264145312515,,6.49675677840019,6.49324383643852,6.55484476449543,6.42646779901294,6.50595928473362
23,Vector,1340,5,Additive0.015,93800,84,0,6.56264145312515,6.56691304659843,6.59264145312515,,6.49675677840019,6.49324383643852,6.55484476449543,6.42646779901294,6.50595928473362
23,Dist L1,1340,5,Additive0.015,26850,94,2,6.5523266401098,6.56691304659843,6.5823266401098,,6.49675677840019,6.49324383643852,6.55484476449543,6.42646779901294,6.50595928473362
24,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.5671671466946,6.59264145312515,,6.49593519124069,6.49374512030275,6.55530306152219,6.42707871500378,6.50588561386437
24,Value,1340,5,Additive0.015,26848,92,2,6.5523266401098,6.5671671466946,6.5823266401098,,6.49593519124069,6.49374512030275,6.55530306152219,6.42707871500378,6.50588561386437
24,Oracle Vector,1340,5,Additive0.015,61640,55,0,6.56264145312515,6.5671671466946,6.59264145312515,,6.49593519124069,6.49374512030275,6.55530306152219,6.42707871500378,6.50588561386437
24,Vector,1340,5,Additive0.015,104520,93,0,6.56264145312515,6.5671671466946,6.59264145312515,,6.49593519124069,6.49374512030275,6.55530306152219,6.42707871500378,6.50588561386437
24,Dist L1,1340,5,Additive0.015,26850,94,2,6.5523266401098,6.5671671466946,6.5823266401098,,6.49593519124069,6.49374512030275,6.55530306152219,6.42707871500378,6.50588561386437
25,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.56676933288541,6.59264145312515,,6.49541302955327,6.49417630451383,6.55380739333087,6.42665327944676,6.50489031831656
25,Value,1340,5,Additive0.015,26848,92,2,6.5523266401098,6.56676933288541,6.5823266401098,,6.49541302955327,6.49417630451383,6.55380739333087,6.42665327944676,6.50489031831656
25,Oracle Vector,1340,5,Additive0.015,75040,66,0,6.56264145312515,6.56676933288541,6.59264145312515,,6.49541302955327,6.49417630451383,6.55380739333087,6.42665327944676,6.50489031831656
25,Vector,1340,5,Additive0.015,117920,104,0,6.56264145312515,6.56676933288541,6.59264145312515,,6.49541302955327,6.49417630451383,6.55380739333087,6.42665327944676,6.50489031831656
25,Dist L1,1340,5,Additive0.015,26850,94,2,6.5523266401098,6.56676933288541,6.5823266401098,,6.49541302955327,6.49417630451383,6.55380739333087,6.42665327944676,6.50489031831656
26,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.56602134096835,6.59264145312515,,6.49423717739719,6.49428536536085,6.55166821811093,6.42542049241991,6.5060108968239
26,Oracle Vector,1340,5,Additive0.015,75040,66,0,6.56264145312515,6.56602134096835,6.59264145312515,,6.49423717739719,6.49428536536085,6.55166821811093,6.42542049241991,6.5060108968239
26,Value,1340,5,Additive0.015,26848,92,2,6.5523266401098,6.56602134096835,6.5823266401098,,6.49423717739719,6.49428536536085,6.55166821811093,6.42542049241991,6.5060108968239
26,Vector,1340,5,Additive0.015,131320,115,1,6.55102134096835,6.56602134096835,6.58102134096835,,6.49423717739719,6.49428536536085,6.55166821811093,6.42542049241991,6.5060108968239
26,Dist L1,1340,5,Additive0.015,26850,94,2,6.5523266401098,6.56602134096835,6.5823266401098,,6.49423717739719,6.49428536536085,6.55166821811093,6.42542049241991,6.5060108968239
27,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.5655513570148,6.59264145312515,,6.49347930339247,6.49502327533025,6.55093270007894,6.42486615176545,6.50575635348102
27,Oracle Vector,1340,5,Additive0.015,75040,66,0,6.56264145312515,6.5655513570148,6.59264145312515,,6.49347930339247,6.49502327533025,6.55093270007894,6.42486615176545,6.50575635348102
27,Value,1340,5,Additive0.015,26848,92,2,6.5523266401098,6.5655513570148,6.5823266401098,,6.49347930339247,6.49502327533025,6.55093270007894,6.42486615176545,6.50575635348102
27,Vector,1340,5,Additive0.015,131320,115,1,6.55102134096835,6.5655513570148,6.58102134096835,,6.49347930339247,6.49502327533025,6.55093270007894,6.42486615176545,6.50575635348102
27,Dist L1,1340,5,Additive0.015,26850,94,2,6.5523266401098,6.5655513570148,6.5823266401098,,6.49347930339247,6.49502327533025,6.55093270007894,6.42486615176545,6.50575635348102
28,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.56580052755572,6.59264145312515,,6.49254182523643,6.49564551748099,6.55124517449964,6.42466225289728,6.50691553619797
28,Vector,1340,5,Additive0.015,131320,115,1,6.55102134096835,6.56580052755572,6.58102134096835,,6.49254182523643,6.49564551748099,6.55124517449964,6.42466225289728,6.50691553619797
28,Value,1340,5,Additive0.015,26848,92,2,6.5523266401098,6.56580052755572,6.5823266401098,,6.49254182523643,6.49564551748099,6.55124517449964,6.42466225289728,6.50691553619797
28,Oracle Vector,1340,5,Additive0.015,80400,71,0,6.56264145312515,6.56580052755572,6.59264145312515,,6.49254182523643,6.49564551748099,6.55124517449964,6.42466225289728,6.50691553619797
28,Dist L1,1340,5,Additive0.015,26850,94,2,6.5523266401098,6.56580052755572,6.5823266401098,,6.49254182523643,6.49564551748099,6.55124517449964,6.42466225289728,6.50691553619797
29,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.56688515729224,6.59264145312515,,6.49282608101448,6.49672154532363,6.55228571885778,6.42606437337488,6.508162391932
29,Oracle Vector,1340,5,Additive0.015,80400,71,0,6.56264145312515,6.56688515729224,6.59264145312515,,6.49282608101448,6.49672154532363,6.55228571885778,6.42606437337488,6.508162391932
29,Value,1340,5,Additive0.015,26848,92,2,6.5523266401098,6.56688515729224,6.5823266401098,,6.49282608101448,6.49672154532363,6.55228571885778,6.42606437337488,6.508162391932
29,Vector,1340,5,Additive0.015,131320,115,1,6.55102134096835,6.56688515729224,6.58102134096835,,6.49282608101448,6.49672154532363,6.55228571885778,6.42606437337488,6.508162391932
29,Dist L1,1340,5,Additive0.015,26850,94,2,6.5523266401098,6.56688515729224,6.5823266401098,,6.49282608101448,6.49672154532363,6.55228571885778,6.42606437337488,6.508162391932
30,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.56720087742041,6.59264145312515,,6.49212509424819,6.49750512165224,6.55259903090468,6.42539205493703,6.50912876579418
30,Oracle Vector,1340,5,Additive0.015,80400,71,0,6.56264145312515,6.56720087742041,6.59264145312515,,6.49212509424819,6.49750512165224,6.55259903090468,6.42539205493703,6.50912876579418
30,Vector,1340,5,Additive0.015,131320,115,1,6.55102134096835,6.56720087742041,6.58102134096835,,6.49212509424819,6.49750512165224,6.55259903090468,6.42539205493703,6.50912876579418
30,Value,1340,5,Additive0.015,26852,97,2,6.5523266401098,6.56720087742041,6.5823266401098,,6.49212509424819,6.49750512165224,6.55259903090468,6.42539205493703,6.50912876579418
30,Dist L1,1340,5,Additive0.015,26854,99,2,6.5523266401098,6.56720087742041,6.5823266401098,,6.49212509424819,6.49750512165224,6.55259903090468,6.42539205493703,6.50912876579418
31,Oracle,1340,5,Additive0.015,0,0,0,6.56264145312515,6.56697369258256,6.59264145312515,,6.49096215252527,6.4977463607885,6.55288997630268,6.42392598295854,6.50868872883399
31,Oracle Vector,1340,5,Additive0.015,93800,83,0,6.56264145312515,6.56697369258256,6.59264145312515,,6.49096215252527,6.4977463607885,6.55288997630268,6.42392598295854,6.50868872883399
