LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16
2,Oracle Vector,220,16,Combined_Lower0.3Upper3_,7040,32,1,215.82,719.4,2158.2,,37.3,50.05,49.55,41.2,43.35,44.25,48.85,40.1,36,42.35,46.9,44.1,48.5,38.15,39.3,45.2
3,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,793.9,1952.1,,47.15,56.05,54.85,47.5,45.45,47.25,57.3,45.65,41.35,44.75,47.3,51.8,53.55,40.7,40.55,53.45
3,Oracle Vector,220,16,Combined_Lower0.3Upper3_,8360,39,1,215.82,793.9,2158.2,,47.15,56.05,54.85,47.5,45.45,47.25,57.3,45.65,41.35,44.75,47.3,51.8,53.55,40.7,40.55,53.45
3,Vector,220,16,Combined_Lower0.3Upper3_,26400,125,1,215.82,793.9,2158.2,,47.15,56.05,54.85,47.5,45.45,47.25,57.3,45.65,41.35,44.75,47.3,51.8,53.55,40.7,40.55,53.45
3,Value,220,16,Combined_Lower0.3Upper3_,14184,231,2,238.17,793.9,2381.7,,47.15,56.05,54.85,47.5,45.45,47.25,57.3,45.65,41.35,44.75,47.3,51.8,53.55,40.7,40.55,53.45
3,Dist L2,220,16,Combined_Lower0.3Upper3_,14184,233,2,238.17,793.9,2381.7,,47.15,56.05,54.85,47.5,45.45,47.25,57.3,45.65,41.35,44.75,47.3,51.8,53.55,40.7,40.55,53.45
3,Dist L-inf,220,16,Combined_Lower0.3Upper3_,14178,223,2,238.17,793.9,2381.7,,47.15,56.05,54.85,47.5,45.45,47.25,57.3,45.65,41.35,44.75,47.3,51.8,53.55,40.7,40.55,53.45
4,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,846.85,1952.1,,52.5,57,59.65,49.65,50.75,45.55,60.85,47.25,41.55,47.5,49.7,53.45,54.3,58.6,44.75,45.4
4,Oracle Vector,220,16,Combined_Lower0.3Upper3_,14960,70,1,215.82,846.85,2158.2,,52.5,57,59.65,49.65,50.75,45.55,60.85,47.25,41.55,47.5,49.7,53.45,54.3,58.6,44.75,45.4
4,Vector,220,16,Combined_Lower0.3Upper3_,35640,169,1,215.82,846.85,2158.2,,52.5,57,59.65,49.65,50.75,45.55,60.85,47.25,41.55,47.5,49.7,53.45,54.3,58.6,44.75,45.4
4,Dist L-inf,220,16,Combined_Lower0.3Upper3_,21258,324,3,254.055,846.85,2540.55,,52.5,57,59.65,49.65,50.75,45.55,60.85,47.25,41.55,47.5,49.7,53.45,54.3,58.6,44.75,45.4
4,Value,220,16,Combined_Lower0.3Upper3_,21264,332,3,254.055,846.85,2540.55,,52.5,57,59.65,49.65,50.75,45.55,60.85,47.25,41.55,47.5,49.7,53.45,54.3,58.6,44.75,45.4
4,Dist L2,220,16,Combined_Lower0.3Upper3_,21262,331,3,254.055,846.85,2540.55,,52.5,57,59.65,49.65,50.75,45.55,60.85,47.25,41.55,47.5,49.7,53.45,54.3,58.6,44.75,45.4
5,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,989.65,1952.1,,54.9,62.25,64.7,54.5,60.55,58.75,64.2,48.7,44.85,49.1,56.95,55.95,61.7,57.35,43.3,47.55
5,Vector,220,16,Combined_Lower0.3Upper3_,47080,223,1,215.82,989.65,2158.2,,54.9,62.25,64.7,54.5,60.55,58.75,64.2,48.7,44.85,49.1,56.95,55.95,61.7,57.35,43.3,47.55
5,Oracle Vector,220,16,Combined_Lower0.3Upper3_,16720,79,1,215.82,989.65,2158.2,,54.9,62.25,64.7,54.5,60.55,58.75,64.2,48.7,44.85,49.1,56.95,55.95,61.7,57.35,43.3,47.55
5,Dist L-inf,220,16,Combined_Lower0.3Upper3_,21278,347,3,254.055,989.65,2540.55,,54.9,62.25,64.7,54.5,60.55,58.75,64.2,48.7,44.85,49.1,56.95,55.95,61.7,57.35,43.3,47.55
5,Dist L2,220,16,Combined_Lower0.3Upper3_,21284,357,3,254.055,989.65,2540.55,,54.9,62.25,64.7,54.5,60.55,58.75,64.2,48.7,44.85,49.1,56.95,55.95,61.7,57.35,43.3,47.55
5,Value,220,16,Combined_Lower0.3Upper3_,21286,358,3,254.055,989.65,2540.55,,54.9,62.25,64.7,54.5,60.55,58.75,64.2,48.7,44.85,49.1,56.95,55.95,61.7,57.35,43.3,47.55
6,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1039.8,1952.1,,61.35,62.6,67.2,60.3,65.7,63.95,64.2,56.1,51.85,54.55,64.35,57.95,68.05,63.5,49.75,49.3
6,Value,220,16,Combined_Lower0.3Upper3_,28342,431,4,311.94,1039.8,3119.4,,61.35,62.6,67.2,60.3,65.7,63.95,64.2,56.1,51.85,54.55,64.35,57.95,68.05,63.5,49.75,49.3
6,Vector,220,16,Combined_Lower0.3Upper3_,58080,275,1,215.82,1039.8,2158.2,,61.35,62.6,67.2,60.3,65.7,63.95,64.2,56.1,51.85,54.55,64.35,57.95,68.05,63.5,49.75,49.3
6,Oracle Vector,220,16,Combined_Lower0.3Upper3_,23320,110,1,215.82,1039.8,2158.2,,61.35,62.6,67.2,60.3,65.7,63.95,64.2,56.1,51.85,54.55,64.35,57.95,68.05,63.5,49.75,49.3
6,Dist L-inf,220,16,Combined_Lower0.3Upper3_,28334,420,4,311.94,1039.8,3119.4,,61.35,62.6,67.2,60.3,65.7,63.95,64.2,56.1,51.85,54.55,64.35,57.95,68.05,63.5,49.75,49.3
6,Dist L2,220,16,Combined_Lower0.3Upper3_,28340,430,4,311.94,1039.8,3119.4,,61.35,62.6,67.2,60.3,65.7,63.95,64.2,56.1,51.85,54.55,64.35,57.95,68.05,63.5,49.75,49.3
7,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,958.2,1952.1,,58.95,66.65,74.1,65.95,65.6,78.1,74.1,62.85,49.55,51.95,62,51.6,68.05,67.7,49.6,58.9
7,Value,220,16,Combined_Lower0.3Upper3_,28372,467,4,311.94,958.2,3119.4,,58.95,66.65,74.1,65.95,65.6,78.1,74.1,62.85,49.55,51.95,62,51.6,68.05,67.7,49.6,58.9
7,Dist L2,220,16,Combined_Lower0.3Upper3_,28368,463,4,311.94,958.2,3119.4,,58.95,66.65,74.1,65.95,65.6,78.1,74.1,62.85,49.55,51.95,62,51.6,68.05,67.7,49.6,58.9
7,Oracle Vector,220,16,Combined_Lower0.3Upper3_,24200,115,1,215.82,958.2,2158.2,,58.95,66.65,74.1,65.95,65.6,78.1,74.1,62.85,49.55,51.95,62,51.6,68.05,67.7,49.6,58.9
7,Dist L-inf,220,16,Combined_Lower0.3Upper3_,28358,447,4,311.94,958.2,3119.4,,58.95,66.65,74.1,65.95,65.6,78.1,74.1,62.85,49.55,51.95,62,51.6,68.05,67.7,49.6,58.9
7,Vector,220,16,Combined_Lower0.3Upper3_,69520,329,1,215.82,958.2,2158.2,,58.95,66.65,74.1,65.95,65.6,78.1,74.1,62.85,49.55,51.95,62,51.6,68.05,67.7,49.6,58.9
8,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1063,1952.1,,76.2,74.15,80.5,73.75,67.45,85.35,79.3,63.3,58,61.85,70.15,53.95,80.7,69.2,53.75,61.95
8,Value,220,16,Combined_Lower0.3Upper3_,35428,539,5,318.9,1063,3189,,76.2,74.15,80.5,73.75,67.45,85.35,79.3,63.3,58,61.85,70.15,53.95,80.7,69.2,53.75,61.95
8,Oracle Vector,220,16,Combined_Lower0.3Upper3_,31240,147,2,318.9,1063,3189,,76.2,74.15,80.5,73.75,67.45,85.35,79.3,63.3,58,61.85,70.15,53.95,80.7,69.2,53.75,61.95
8,Vector,220,16,Combined_Lower0.3Upper3_,80520,381,1,215.82,1063,2158.2,,76.2,74.15,80.5,73.75,67.45,85.35,79.3,63.3,58,61.85,70.15,53.95,80.7,69.2,53.75,61.95
8,Dist L-inf,220,16,Combined_Lower0.3Upper3_,35414,518,5,318.9,1063,3189,,76.2,74.15,80.5,73.75,67.45,85.35,79.3,63.3,58,61.85,70.15,53.95,80.7,69.2,53.75,61.95
8,Dist L2,220,16,Combined_Lower0.3Upper3_,35424,535,5,318.9,1063,3189,,76.2,74.15,80.5,73.75,67.45,85.35,79.3,63.3,58,61.85,70.15,53.95,80.7,69.2,53.75,61.95
9,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1112.3,1952.1,,73.15,74.6,82.25,72.95,73.15,88.55,83,68.8,77,65.4,70.8,57.6,83.5,80.7,57.05,66.3
9,Value,220,16,Combined_Lower0.3Upper3_,35438,552,5,318.9,1112.3,3189,,73.15,74.6,82.25,72.95,73.15,88.55,83,68.8,77,65.4,70.8,57.6,83.5,80.7,57.05,66.3
9,Vector,220,16,Combined_Lower0.3Upper3_,91520,433,1,215.82,1112.3,2158.2,,73.15,74.6,82.25,72.95,73.15,88.55,83,68.8,77,65.4,70.8,57.6,83.5,80.7,57.05,66.3
9,Dist L-inf,220,16,Combined_Lower0.3Upper3_,35424,531,5,318.9,1112.3,3189,,73.15,74.6,82.25,72.95,73.15,88.55,83,68.8,77,65.4,70.8,57.6,83.5,80.7,57.05,66.3
9,Oracle Vector,220,16,Combined_Lower0.3Upper3_,31240,147,2,318.9,1112.3,3189,,73.15,74.6,82.25,72.95,73.15,88.55,83,68.8,77,65.4,70.8,57.6,83.5,80.7,57.05,66.3
9,Dist L2,220,16,Combined_Lower0.3Upper3_,35430,542,5,318.9,1112.3,3189,,73.15,74.6,82.25,72.95,73.15,88.55,83,68.8,77,65.4,70.8,57.6,83.5,80.7,57.05,66.3
10,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1228.55,1952.1,,70.5,86.5,83.75,82.75,75.25,95.6,89.2,68.45,79.3,74.9,73.95,62.55,90.95,84.8,60.75,63.9
10,Oracle Vector,220,16,Combined_Lower0.3Upper3_,34320,162,2,318.9,1228.55,3189,,70.5,86.5,83.75,82.75,75.25,95.6,89.2,68.45,79.3,74.9,73.95,62.55,90.95,84.8,60.75,63.9
10,Value,220,16,Combined_Lower0.3Upper3_,42508,636,6,368.565,1228.55,3685.65,,70.5,86.5,83.75,82.75,75.25,95.6,89.2,68.45,79.3,74.9,73.95,62.55,90.95,84.8,60.75,63.9
10,Vector,220,16,Combined_Lower0.3Upper3_,105160,497,1,215.82,1228.55,2158.2,,70.5,86.5,83.75,82.75,75.25,95.6,89.2,68.45,79.3,74.9,73.95,62.55,90.95,84.8,60.75,63.9
10,Dist L2,220,16,Combined_Lower0.3Upper3_,42502,629,6,368.565,1228.55,3685.65,,70.5,86.5,83.75,82.75,75.25,95.6,89.2,68.45,79.3,74.9,73.95,62.55,90.95,84.8,60.75,63.9
10,Dist L-inf,220,16,Combined_Lower0.3Upper3_,42498,621,6,368.565,1228.55,3685.65,,70.5,86.5,83.75,82.75,75.25,95.6,89.2,68.45,79.3,74.9,73.95,62.55,90.95,84.8,60.75,63.9
11,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1316.35,1952.1,,80.45,83.75,88.85,83.85,74,80.7,92.05,75.45,66.05,77.65,73.25,67,91.75,91.45,65.85,72
11,Value,220,16,Combined_Lower0.3Upper3_,42514,643,6,368.565,1316.35,3685.65,,80.45,83.75,88.85,83.85,74,80.7,92.05,75.45,66.05,77.65,73.25,67,91.75,91.45,65.85,72
11,Oracle Vector,220,16,Combined_Lower0.3Upper3_,38720,183,2,318.9,1316.35,3189,,80.45,83.75,88.85,83.85,74,80.7,92.05,75.45,66.05,77.65,73.25,67,91.75,91.45,65.85,72
11,Dist L-inf,220,16,Combined_Lower0.3Upper3_,42504,628,6,368.565,1316.35,3685.65,,80.45,83.75,88.85,83.85,74,80.7,92.05,75.45,66.05,77.65,73.25,67,91.75,91.45,65.85,72
11,Dist L2,220,16,Combined_Lower0.3Upper3_,42508,636,6,368.565,1316.35,3685.65,,80.45,83.75,88.85,83.85,74,80.7,92.05,75.45,66.05,77.65,73.25,67,91.75,91.45,65.85,72
11,Vector,220,16,Combined_Lower0.3Upper3_,116160,548,2,394.905,1316.35,3949.05,,80.45,83.75,88.85,83.85,74,80.7,92.05,75.45,66.05,77.65,73.25,67,91.75,91.45,65.85,72
12,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1314.1,1952.1,,81.85,93.55,95.4,83.3,88.05,87.05,92.85,83.9,72.9,81.9,83.2,77.1,98.85,88.55,63.65,74
12,Vector,220,16,Combined_Lower0.3Upper3_,117040,553,2,394.905,1314.1,3949.05,,81.85,93.55,95.4,83.3,88.05,87.05,92.85,83.9,72.9,81.9,83.2,77.1,98.85,88.55,63.65,74
12,Oracle Vector,220,16,Combined_Lower0.3Upper3_,40040,190,2,318.9,1314.1,3189,,81.85,93.55,95.4,83.3,88.05,87.05,92.85,83.9,72.9,81.9,83.2,77.1,98.85,88.55,63.65,74
12,Dist L-inf,220,16,Combined_Lower0.3Upper3_,49588,734,7,394.23,1314.1,3942.3,,81.85,93.55,95.4,83.3,88.05,87.05,92.85,83.9,72.9,81.9,83.2,77.1,98.85,88.55,63.65,74
12,Value,220,16,Combined_Lower0.3Upper3_,49596,746,7,394.23,1314.1,3942.3,,81.85,93.55,95.4,83.3,88.05,87.05,92.85,83.9,72.9,81.9,83.2,77.1,98.85,88.55,63.65,74
12,Dist L2,220,16,Combined_Lower0.3Upper3_,49592,742,7,394.23,1314.1,3942.3,,81.85,93.55,95.4,83.3,88.05,87.05,92.85,83.9,72.9,81.9,83.2,77.1,98.85,88.55,63.65,74
13,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1478.8,1952.1,,80.35,95.75,98.55,85.95,92.65,86.9,90.65,84.5,88.05,91.55,86.9,78.85,97.65,102.65,67.8,75.8
13,Oracle Vector,220,16,Combined_Lower0.3Upper3_,44440,211,2,318.9,1478.8,3189,,80.35,95.75,98.55,85.95,92.65,86.9,90.65,84.5,88.05,91.55,86.9,78.85,97.65,102.65,67.8,75.8
13,Vector,220,16,Combined_Lower0.3Upper3_,125840,595,2,394.905,1478.8,3949.05,,80.35,95.75,98.55,85.95,92.65,86.9,90.65,84.5,88.05,91.55,86.9,78.85,97.65,102.65,67.8,75.8
13,Value,220,16,Combined_Lower0.3Upper3_,49596,746,7,394.23,1478.8,3942.3,,80.35,95.75,98.55,85.95,92.65,86.9,90.65,84.5,88.05,91.55,86.9,78.85,97.65,102.65,67.8,75.8
13,Dist L-inf,220,16,Combined_Lower0.3Upper3_,49588,734,7,394.23,1478.8,3942.3,,80.35,95.75,98.55,85.95,92.65,86.9,90.65,84.5,88.05,91.55,86.9,78.85,97.65,102.65,67.8,75.8
13,Dist L2,220,16,Combined_Lower0.3Upper3_,49592,742,7,394.23,1478.8,3942.3,,80.35,95.75,98.55,85.95,92.65,86.9,90.65,84.5,88.05,91.55,86.9,78.85,97.65,102.65,67.8,75.8
14,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1421.45,1952.1,,83.05,103.4,95.9,92.6,90.3,86.25,87.15,90,86.15,84.1,89.25,83.25,104.25,96.1,71.35,82.7
14,Oracle Vector,220,16,Combined_Lower0.3Upper3_,47080,224,2,318.9,1421.45,3189,,83.05,103.4,95.9,92.6,90.3,86.25,87.15,90,86.15,84.1,89.25,83.25,104.25,96.1,71.35,82.7
14,Vector,220,16,Combined_Lower0.3Upper3_,129800,615,2,394.905,1421.45,3949.05,,83.05,103.4,95.9,92.6,90.3,86.25,87.15,90,86.15,84.1,89.25,83.25,104.25,96.1,71.35,82.7
14,Value,220,16,Combined_Lower0.3Upper3_,56658,824,8,426.435,1421.45,4264.35,,83.05,103.4,95.9,92.6,90.3,86.25,87.15,90,86.15,84.1,89.25,83.25,104.25,96.1,71.35,82.7
14,Dist L-inf,220,16,Combined_Lower0.3Upper3_,56650,812,8,426.435,1421.45,4264.35,,83.05,103.4,95.9,92.6,90.3,86.25,87.15,90,86.15,84.1,89.25,83.25,104.25,96.1,71.35,82.7
14,Dist L2,220,16,Combined_Lower0.3Upper3_,56654,820,8,426.435,1421.45,4264.35,,83.05,103.4,95.9,92.6,90.3,86.25,87.15,90,86.15,84.1,89.25,83.25,104.25,96.1,71.35,82.7
15,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1422,1952.1,,86.6,105.6,108.9,97.1,93.6,86.3,85.05,88.95,89.8,82.7,89.8,91.55,116.5,94.85,73.6,88.35
15,Value,220,16,Combined_Lower0.3Upper3_,56662,829,8,426.435,1422,4264.35,,86.6,105.6,108.9,97.1,93.6,86.3,85.05,88.95,89.8,82.7,89.8,91.55,116.5,94.85,73.6,88.35
15,Oracle Vector,220,16,Combined_Lower0.3Upper3_,51480,245,2,318.9,1422,3189,,86.6,105.6,108.9,97.1,93.6,86.3,85.05,88.95,89.8,82.7,89.8,91.55,116.5,94.85,73.6,88.35
15,Vector,220,16,Combined_Lower0.3Upper3_,135080,641,2,394.905,1422,3949.05,,86.6,105.6,108.9,97.1,93.6,86.3,85.05,88.95,89.8,82.7,89.8,91.55,116.5,94.85,73.6,88.35
15,Dist L2,220,16,Combined_Lower0.3Upper3_,56658,825,8,426.435,1422,4264.35,,86.6,105.6,108.9,97.1,93.6,86.3,85.05,88.95,89.8,82.7,89.8,91.55,116.5,94.85,73.6,88.35
15,Dist L-inf,220,16,Combined_Lower0.3Upper3_,56654,817,8,426.435,1422,4264.35,,86.6,105.6,108.9,97.1,93.6,86.3,85.05,88.95,89.8,82.7,89.8,91.55,116.5,94.85,73.6,88.35
16,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1401,1952.1,,101.05,117.4,107.95,97.4,97.25,90.65,94.95,89.55,93.35,83.35,101.55,88.9,113.85,100.75,81.25,98
16,Dist L2,220,16,Combined_Lower0.3Upper3_,56702,882,8,426.435,1401,4264.35,,101.05,117.4,107.95,97.4,97.25,90.65,94.95,89.55,93.35,83.35,101.55,88.9,113.85,100.75,81.25,98
16,Dist L-inf,220,16,Combined_Lower0.3Upper3_,56692,866,8,426.435,1401,4264.35,,101.05,117.4,107.95,97.4,97.25,90.65,94.95,89.55,93.35,83.35,101.55,88.9,113.85,100.75,81.25,98
16,Vector,220,16,Combined_Lower0.3Upper3_,143880,683,2,394.905,1401,3949.05,,101.05,117.4,107.95,97.4,97.25,90.65,94.95,89.55,93.35,83.35,101.55,88.9,113.85,100.75,81.25,98
16,Oracle Vector,220,16,Combined_Lower0.3Upper3_,54120,258,2,318.9,1401,3189,,101.05,117.4,107.95,97.4,97.25,90.65,94.95,89.55,93.35,83.35,101.55,88.9,113.85,100.75,81.25,98
16,Value,220,16,Combined_Lower0.3Upper3_,63724,910,9,420.3,1401,4203,,101.05,117.4,107.95,97.4,97.25,90.65,94.95,89.55,93.35,83.35,101.55,88.9,113.85,100.75,81.25,98
17,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1695.2,1952.1,,104.75,122.9,118.65,106.4,97.8,105.45,94.5,87.8,97.3,97.85,109.5,93.05,115.4,100.85,80.75,92.25
17,Value,220,16,Combined_Lower0.3Upper3_,63724,910,9,420.3,1695.2,4203,,104.75,122.9,118.65,106.4,97.8,105.45,94.5,87.8,97.3,97.85,109.5,93.05,115.4,100.85,80.75,92.25
17,Oracle Vector,220,16,Combined_Lower0.3Upper3_,58960,281,2,318.9,1695.2,3189,,104.75,122.9,118.65,106.4,97.8,105.45,94.5,87.8,97.3,97.85,109.5,93.05,115.4,100.85,80.75,92.25
17,Vector,220,16,Combined_Lower0.3Upper3_,148720,707,2,394.905,1695.2,3949.05,,104.75,122.9,118.65,106.4,97.8,105.45,94.5,87.8,97.3,97.85,109.5,93.05,115.4,100.85,80.75,92.25
17,Dist L2,220,16,Combined_Lower0.3Upper3_,63780,973,9,508.56,1695.2,5085.6,,104.75,122.9,118.65,106.4,97.8,105.45,94.5,87.8,97.3,97.85,109.5,93.05,115.4,100.85,80.75,92.25
17,Dist L-inf,220,16,Combined_Lower0.3Upper3_,63766,952,9,508.56,1695.2,5085.6,,104.75,122.9,118.65,106.4,97.8,105.45,94.5,87.8,97.3,97.85,109.5,93.05,115.4,100.85,80.75,92.25
18,Oracle,220,16,Combined_Lower0.3Upper3_,0,0,0,195.21,1745.7,1952.1,,118.35,118.45,124.8,104.5,109.85,104.7,104.45,95.3,101.3,94.2,108.8,100.75,121.6,106.45,85.45,96.35
18,Oracle Vector,220,16,Combined_Lower0.3Upper3_,61600,294,2,318.9,1745.7,3189,,118.35,118.45,124.8,104.5,109.85,104.7,104.45,95.3,101.3,94.2,108.8,100.75,121.6,106.45,85.45,96.35
18,Value,220,16,Combined_Lower0.3Upper3_,70784,984,10,523.71,1745.7,5237.1,,118.35,118.45,124.8,104.5,109.85,104.7,104.45,95.3,101.3,94.2,108.8,100.75,121.6,106.45,85.45,96.35
18,Dist L-inf,220,16,Combined_Lower0.3Upper3_,63770,957,9,508.56,1745.7,5085.6,,118.35,118.45,124.8,104.5,109.85,104.7,104.45,95.3,101.3,94.2,108.8,100.75,121.6,106.45,85.45,96.35
18,Vector,220,16,Combined_Lower0.3Upper3_,156640,745,2,394.905,1745.7,3949.05,,118.35,118.45,124.8,104.5,109.85,104.7,104.45,95.3,101.3,94.2,108.8,100.75,121.6,106.45,85.45,96.35
18,Dist L2,220,16,Combined_Lower0.3Upper3_,63784,978,9,508.56,1745.7,5085.6,,118.35,118.45,124.8,104.5,109.85,104.7,104.45,95.3,101.3,94.2,108.8,100.75,121.6,106.45,85.45,96.35
19,Oracle,220,16,Combined_Lower0.3Upper3_,7040,32,1,627.315,2091.05,6273.15,,121.6,127.95,122.95,100.85,115.2,114.55,107.15,99.95,98.2,87.35,118,101.9,119.3,114.8,85.95,99.55
19,Vector,220,16,Combined_Lower0.3Upper3_,163680,779,2,394.905,2091.05,3949.05,,121.6,127.95,122.95,100.85,115.2,114.55,107.15,99.95,98.2,87.35,118,101.9,119.3,114.8,85.95,99.55
19,Dist L2,220,16,Combined_Lower0.3Upper3_,63806,1006,9,508.56,2091.05,5085.6,,121.6,127.95,122.95,100.85,115.2,114.55,107.15,99.95,98.2,87.35,118,101.9,119.3,114.8,85.95,99.55
19,Oracle Vector,220,16,Combined_Lower0.3Upper3_,66880,319,2,318.9,2091.05,3189,,121.6,127.95,122.95,100.85,115.2,114.55,107.15,99.95,98.2,87.35,118,101.9,119.3,114.8,85.95,99.55
19,Value,220,16,Combined_Lower0.3Upper3_,70784,984,10,523.71,2091.05,5237.1,,121.6,127.95,122.95,100.85,115.2,114.55,107.15,99.95,98.2,87.35,118,101.9,119.3,114.8,85.95,99.55
19,Dist L-inf,220,16,Combined_Lower0.3Upper3_,63796,990,9,508.56,2091.05,5085.6,,121.6,127.95,122.95,100.85,115.2,114.55,107.15,99.95,98.2,87.35,118,101.9,119.3,114.8,85.95,99.55
20,Oracle,220,16,Combined_Lower0.3Upper3_,7040,32,1,627.315,2222.25,6273.15,,128.1,133.6,121.4,117.9,113,105.1,115.85,104.9,108.85,95,129.6,107.2,124.2,123.5,87.25,103.4
20,Value,220,16,Combined_Lower0.3Upper3_,70820,1029,10,523.71,2222.25,5237.1,,128.1,133.6,121.4,117.9,113,105.1,115.85,104.9,108.85,95,129.6,107.2,124.2,123.5,87.25,103.4
20,Oracle Vector,220,16,Combined_Lower0.3Upper3_,69960,334,2,318.9,2222.25,3189,,128.1,133.6,121.4,117.9,113,105.1,115.85,104.9,108.85,95,129.6,107.2,124.2,123.5,87.25,103.4
20,Vector,220,16,Combined_Lower0.3Upper3_,172040,819,2,394.905,2222.25,3949.05,,128.1,133.6,121.4,117.9,113,105.1,115.85,104.9,108.85,95,129.6,107.2,124.2,123.5,87.25,103.4
20,Dist L2,220,16,Combined_Lower0.3Upper3_,70862,1078,10,666.675,2222.25,6666.75,,128.1,133.6,121.4,117.9,113,105.1,115.85,104.9,108.85,95,129.6,107.2,124.2,123.5,87.25,103.4
20,Dist L-inf,220,16,Combined_Lower0.3Upper3_,70852,1061,10,666.675,2222.25,6666.75,,128.1,133.6,121.4,117.9,113,105.1,115.85,104.9,108.85,95,129.6,107.2,124.2,123.5,87.25,103.4
21,Oracle,220,16,Combined_Lower0.3Upper3_,7040,32,1,627.315,2286.35,6273.15,,126.05,140.8,125.95,102.3,121.95,115.45,127.35,115.5,107.35,97.15,134.2,110.3,129.05,127,93.75,114.8
21,Oracle Vector,220,16,Combined_Lower0.3Upper3_,75240,359,2,318.9,2286.35,3189,,126.05,140.8,125.95,102.3,121.95,115.45,127.35,115.5,107.35,97.15,134.2,110.3,129.05,127,93.75,114.8
21,Dist L2,220,16,Combined_Lower0.3Upper3_,70862,1078,10,666.675,2286.35,6666.75,,126.05,140.8,125.95,102.3,121.95,115.45,127.35,115.5,107.35,97.15,134.2,110.3,129.05,127,93.75,114.8
