LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
3,Oracle,5800,10,Multiplicative0.17,0,0,0,0.101019263,0.133654506,0.142400648,,0.00033286,-0.00148363,0.066413599,0.164713563,0.152962535,0.232901441,0.241936462,0.076169901,0.140284145,0.160683819
3,Value,5800,10,Multiplicative0.17,28,32,0,0.101019263,0.133654506,0.142400648,,0.00033286,-0.00148363,0.066413599,0.164713563,0.152962535,0.232901441,0.241936462,0.076169901,0.140284145,0.160683819
3,Oracle Vector,5800,10,Multiplicative0.17,174000,35,0,0.101019263,0.133654506,0.142400648,,0.00033286,-0.00148363,0.066413599,0.164713563,0.152962535,0.232901441,0.241936462,0.076169901,0.140284145,0.160683819
3,Vector,5800,10,Multiplicative0.17,150800,29,0,0.101019263,0.133654506,0.142400648,,0.00033286,-0.00148363,0.066413599,0.164713563,0.152962535,0.232901441,0.241936462,0.076169901,0.140284145,0.160683819
3,Dist L1,5800,10,Multiplicative0.17,28,32,0,0.101019263,0.133654506,0.142400648,,0.00033286,-0.00148363,0.066413599,0.164713563,0.152962535,0.232901441,0.241936462,0.076169901,0.140284145,0.160683819
4,Oracle,5800,10,Multiplicative0.17,0,0,0,0.101019263,0.133042744,0.142400648,,-0.002462258,-0.003936603,0.064370532,0.161804529,0.145662186,0.231289876,0.239181869,0.0946993,0.136263446,0.176473649
4,Value,5800,10,Multiplicative0.17,44,53,0,0.101019263,0.133042744,0.142400648,,-0.002462258,-0.003936603,0.064370532,0.161804529,0.145662186,0.231289876,0.239181869,0.0946993,0.136263446,0.176473649
4,Oracle Vector,5800,10,Multiplicative0.17,243600,50,0,0.101019263,0.133042744,0.142400648,,-0.002462258,-0.003936603,0.064370532,0.161804529,0.145662186,0.231289876,0.239181869,0.0946993,0.136263446,0.176473649
4,Vector,5800,10,Multiplicative0.17,266800,55,0,0.101019263,0.133042744,0.142400648,,-0.002462258,-0.003936603,0.064370532,0.161804529,0.145662186,0.231289876,0.239181869,0.0946993,0.136263446,0.176473649
4,Dist L1,5800,10,Multiplicative0.17,40,47,0,0.101019263,0.133042744,0.142400648,,-0.002462258,-0.003936603,0.064370532,0.161804529,0.145662186,0.231289876,0.239181869,0.0946993,0.136263446,0.176473649
5,Oracle,5800,10,Multiplicative0.17,0,0,0,0.101019263,0.133105551,0.142400648,,-0.005062432,-0.004755752,0.052682705,0.155170001,0.13995786,0.235269282,0.240636582,0.104590741,0.127484144,0.200059026
5,Value,5800,10,Multiplicative0.17,60,73,0,0.101019263,0.133105551,0.142400648,,-0.005062432,-0.004755752,0.052682705,0.155170001,0.13995786,0.235269282,0.240636582,0.104590741,0.127484144,0.200059026
5,Oracle Vector,5800,10,Multiplicative0.17,290000,59,0,0.101019263,0.133105551,0.142400648,,-0.005062432,-0.004755752,0.052682705,0.155170001,0.13995786,0.235269282,0.240636582,0.104590741,0.127484144,0.200059026
5,Vector,5800,10,Multiplicative0.17,382800,79,0,0.101019263,0.133105551,0.142400648,,-0.005062432,-0.004755752,0.052682705,0.155170001,0.13995786,0.235269282,0.240636582,0.104590741,0.127484144,0.200059026
5,Dist L1,5800,10,Multiplicative0.17,56,67,0,0.101019263,0.133105551,0.142400648,,-0.005062432,-0.004755752,0.052682705,0.155170001,0.13995786,0.235269282,0.240636582,0.104590741,0.127484144,0.200059026
6,Oracle,5800,10,Multiplicative0.17,0,0,0,0.101019263,0.13439744,0.142400648,,-0.007020147,-0.00575028,0.051945616,0.147801662,0.148159263,0.240367462,0.24885941,0.118277835,0.12175622,0.198618047
6,Value,5800,10,Multiplicative0.17,84,102,0,0.101019263,0.13439744,0.142400648,,-0.007020147,-0.00575028,0.051945616,0.147801662,0.148159263,0.240367462,0.24885941,0.118277835,0.12175622,0.198618047
6,Vector,5800,10,Multiplicative0.17,452400,93,0,0.101019263,0.13439744,0.142400648,,-0.007020147,-0.00575028,0.051945616,0.147801662,0.148159263,0.240367462,0.24885941,0.118277835,0.12175622,0.198618047
6,Oracle Vector,5800,10,Multiplicative0.17,371200,76,0,0.101019263,0.13439744,0.142400648,,-0.007020147,-0.00575028,0.051945616,0.147801662,0.148159263,0.240367462,0.24885941,0.118277835,0.12175622,0.198618047
6,Dist L1,5800,10,Multiplicative0.17,72,86,0,0.101019263,0.13439744,0.142400648,,-0.007020147,-0.00575028,0.051945616,0.147801662,0.148159263,0.240367462,0.24885941,0.118277835,0.12175622,0.198618047
7,Oracle,5800,10,Multiplicative0.17,0,0,0,0.101019263,0.137432921,0.142400648,,-0.009671231,-0.006709502,0.041503071,0.14311956,0.150615058,0.24963016,0.254389419,0.109466896,0.13408583,0.222722442
7,Value,5800,10,Multiplicative0.17,108,130,0,0.101019263,0.137432921,0.142400648,,-0.009671231,-0.006709502,0.041503071,0.14311956,0.150615058,0.24963016,0.254389419,0.109466896,0.13408583,0.222722442
7,Vector,5800,10,Multiplicative0.17,568400,117,0,0.101019263,0.137432921,0.142400648,,-0.009671231,-0.006709502,0.041503071,0.14311956,0.150615058,0.24963016,0.254389419,0.109466896,0.13408583,0.222722442
7,Oracle Vector,5800,10,Multiplicative0.17,487200,100,0,0.101019263,0.137432921,0.142400648,,-0.009671231,-0.006709502,0.041503071,0.14311956,0.150615058,0.24963016,0.254389419,0.109466896,0.13408583,0.222722442
7,Dist L1,5800,10,Multiplicative0.17,94,113,0,0.101019263,0.137432921,0.142400648,,-0.009671231,-0.006709502,0.041503071,0.14311956,0.150615058,0.24963016,0.254389419,0.109466896,0.13408583,0.222722442
8,Value,5800,10,Multiplicative0.17,120,144,0,0.101019263,0.13780588,0.142400648,,-0.012748197,-0.009555912,0.031821052,0.139743616,0.155123028,0.252771289,0.255042074,0.131226063,0.125769762,0.231977289
8,Oracle Vector,5800,10,Multiplicative0.17,638000,130,0,0.101019263,0.13780588,0.142400648,,-0.012748197,-0.009555912,0.031821052,0.139743616,0.155123028,0.252771289,0.255042074,0.131226063,0.125769762,0.231977289
8,Vector,5800,10,Multiplicative0.17,661200,137,0,0.101019263,0.13780588,0.142400648,,-0.012748197,-0.009555912,0.031821052,0.139743616,0.155123028,0.252771289,0.255042074,0.131226063,0.125769762,0.231977289
8,Oracle,5800,10,Multiplicative0.17,0,0,0,0.101019263,0.13780588,0.142400648,,-0.012748197,-0.009555912,0.031821052,0.139743616,0.155123028,0.252771289,0.255042074,0.131226063,0.125769762,0.231977289
8,Dist L1,5800,10,Multiplicative0.17,112,135,0,0.101019263,0.13780588,0.142400648,,-0.012748197,-0.009555912,0.031821052,0.139743616,0.155123028,0.252771289,0.255042074,0.131226063,0.125769762,0.231977289
9,Oracle,5800,10,Multiplicative0.17,0,0,0,0.101019263,0.1383385,0.142400648,,-0.014823786,-0.011196279,0.028279726,0.133746727,0.156652605,0.258466414,0.260966239,0.127163892,0.142922121,0.228825363
9,Value,5800,10,Multiplicative0.17,138,166,0,0.101019263,0.1383385,0.142400648,,-0.014823786,-0.011196279,0.028279726,0.133746727,0.156652605,0.258466414,0.260966239,0.127163892,0.142922121,0.228825363
9,Vector,5800,10,Multiplicative0.17,765600,159,0,0.101019263,0.1383385,0.142400648,,-0.014823786,-0.011196279,0.028279726,0.133746727,0.156652605,0.258466414,0.260966239,0.127163892,0.142922121,0.228825363
9,Oracle Vector,5800,10,Multiplicative0.17,742400,153,0,0.101019263,0.1383385,0.142400648,,-0.014823786,-0.011196279,0.028279726,0.133746727,0.156652605,0.258466414,0.260966239,0.127163892,0.142922121,0.228825363
9,Dist L1,5800,10,Multiplicative0.17,128,155,0,0.101019263,0.1383385,0.142400648,,-0.014823786,-0.011196279,0.028279726,0.133746727,0.156652605,0.258466414,0.260966239,0.127163892,0.142922121,0.228825363
10,Oracle,5800,10,Multiplicative0.17,0,0,0,0.101019263,0.138578693,0.142400648,,-0.016919233,-0.012331903,0.016292044,0.132694796,0.16064616,0.254009291,0.267419622,0.127817337,0.142551266,0.240074275
10,Value,5800,10,Multiplicative0.17,158,191,0,0.101019263,0.138578693,0.142400648,,-0.016919233,-0.012331903,0.016292044,0.132694796,0.16064616,0.254009291,0.267419622,0.127817337,0.142551266,0.240074275
10,Oracle Vector,5800,10,Multiplicative0.17,812000,168,0,0.101019263,0.138578693,0.142400648,,-0.016919233,-0.012331903,0.016292044,0.132694796,0.16064616,0.254009291,0.267419622,0.127817337,0.142551266,0.240074275
10,Vector,5800,10,Multiplicative0.17,881600,185,0,0.101019263,0.138578693,0.142400648,,-0.016919233,-0.012331903,0.016292044,0.132694796,0.16064616,0.254009291,0.267419622,0.127817337,0.142551266,0.240074275
10,Dist L1,5800,10,Multiplicative0.17,146,176,0,0.101019263,0.138578693,0.142400648,,-0.016919233,-0.012331903,0.016292044,0.132694796,0.16064616,0.254009291,0.267419622,0.127817337,0.142551266,0.240074275
11,Oracle,5800,10,Multiplicative0.17,0,0,0,0.101019263,0.141468287,0.142400648,,-0.018871431,-0.014805458,0.009361775,0.125754831,0.167286093,0.264661191,0.275668196,0.136029299,0.136102606,0.255348977
11,Value,5800,10,Multiplicative0.17,190,229,0,0.101019263,0.141468287,0.142400648,,-0.018871431,-0.014805458,0.009361775,0.125754831,0.167286093,0.264661191,0.275668196,0.136029299,0.136102606,0.255348977
11,Vector,5800,10,Multiplicative0.17,1020800,215,0,0.101019263,0.141468287,0.142400648,,-0.018871431,-0.014805458,0.009361775,0.125754831,0.167286093,0.264661191,0.275668196,0.136029299,0.136102606,0.255348977
11,Oracle Vector,5800,10,Multiplicative0.17,962800,200,0,0.101019263,0.141468287,0.142400648,,-0.018871431,-0.014805458,0.009361775,0.125754831,0.167286093,0.264661191,0.275668196,0.136029299,0.136102606,0.255348977
11,Dist L1,5800,10,Multiplicative0.17,170,206,0,0.101019263,0.141468287,0.142400648,,-0.018871431,-0.014805458,0.009361775,0.125754831,0.167286093,0.264661191,0.275668196,0.136029299,0.136102606,0.255348977
12,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.144352083,0.168891938,,-0.021535729,-0.017415588,-0.000957098,0.124716751,0.17253072,0.268626924,0.279000006,0.155053063,0.14767296,0.261735934
12,Oracle Vector,5800,10,Multiplicative0.17,1113600,232,1,0.119812229,0.144352083,0.168891938,,-0.021535729,-0.017415588,-0.000957098,0.124716751,0.17253072,0.268626924,0.279000006,0.155053063,0.14767296,0.261735934
12,Vector,5800,10,Multiplicative0.17,1160000,244,1,0.119812229,0.144352083,0.168891938,,-0.021535729,-0.017415588,-0.000957098,0.124716751,0.17253072,0.268626924,0.279000006,0.155053063,0.14767296,0.261735934
12,Value,5800,10,Multiplicative0.17,116210,285,1,0.119812229,0.144352083,0.168891938,,-0.021535729,-0.017415588,-0.000957098,0.124716751,0.17253072,0.268626924,0.279000006,0.155053063,0.14767296,0.261735934
12,Dist L1,5800,10,Multiplicative0.17,116190,263,1,0.119812229,0.144352083,0.168891938,,-0.021535729,-0.017415588,-0.000957098,0.124716751,0.17253072,0.268626924,0.279000006,0.155053063,0.14767296,0.261735934
13,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.145122744,0.168891938,,-0.024591081,-0.019373698,-0.002379165,0.114966206,0.171042713,0.271262654,0.275811507,0.15712281,0.169823242,0.273205596
13,Value,5800,10,Multiplicative0.17,116210,285,1,0.119812229,0.145122744,0.168891938,,-0.024591081,-0.019373698,-0.002379165,0.114966206,0.171042713,0.271262654,0.275811507,0.15712281,0.169823242,0.273205596
13,Vector,5800,10,Multiplicative0.17,1160000,244,1,0.119812229,0.145122744,0.168891938,,-0.024591081,-0.019373698,-0.002379165,0.114966206,0.171042713,0.271262654,0.275811507,0.15712281,0.169823242,0.273205596
13,Oracle Vector,5800,10,Multiplicative0.17,1113600,232,1,0.119812229,0.145122744,0.168891938,,-0.024591081,-0.019373698,-0.002379165,0.114966206,0.171042713,0.271262654,0.275811507,0.15712281,0.169823242,0.273205596
13,Dist L1,5800,10,Multiplicative0.17,116190,263,1,0.119812229,0.145122744,0.168891938,,-0.024591081,-0.019373698,-0.002379165,0.114966206,0.171042713,0.271262654,0.275811507,0.15712281,0.169823242,0.273205596
14,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.14680183,0.168891938,,-0.027083716,-0.021536081,-0.004248747,0.108472362,0.179508823,0.280392516,0.269919556,0.158404051,0.184725186,0.282750185
14,Value,5800,10,Multiplicative0.17,116216,292,1,0.119812229,0.14680183,0.168891938,,-0.027083716,-0.021536081,-0.004248747,0.108472362,0.179508823,0.280392516,0.269919556,0.158404051,0.184725186,0.282750185
14,Oracle Vector,5800,10,Multiplicative0.17,1148400,239,1,0.119812229,0.14680183,0.168891938,,-0.027083716,-0.021536081,-0.004248747,0.108472362,0.179508823,0.280392516,0.269919556,0.158404051,0.184725186,0.282750185
14,Vector,5800,10,Multiplicative0.17,1194800,251,1,0.119812229,0.14680183,0.168891938,,-0.027083716,-0.021536081,-0.004248747,0.108472362,0.179508823,0.280392516,0.269919556,0.158404051,0.184725186,0.282750185
14,Dist L1,5800,10,Multiplicative0.17,116196,270,1,0.119812229,0.14680183,0.168891938,,-0.027083716,-0.021536081,-0.004248747,0.108472362,0.179508823,0.280392516,0.269919556,0.158404051,0.184725186,0.282750185
15,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.149637881,0.168891938,,-0.029459393,-0.023138579,-0.005809059,0.109568304,0.185835359,0.275881653,0.275602674,0.163804291,0.189211404,0.301566439
15,Value,5800,10,Multiplicative0.17,116224,302,1,0.119812229,0.149637881,0.168891938,,-0.029459393,-0.023138579,-0.005809059,0.109568304,0.185835359,0.275881653,0.275602674,0.163804291,0.189211404,0.301566439
15,Vector,5800,10,Multiplicative0.17,1264400,267,1,0.119812229,0.149637881,0.168891938,,-0.029459393,-0.023138579,-0.005809059,0.109568304,0.185835359,0.275881653,0.275602674,0.163804291,0.189211404,0.301566439
15,Oracle Vector,5800,10,Multiplicative0.17,1229600,257,1,0.119812229,0.149637881,0.168891938,,-0.029459393,-0.023138579,-0.005809059,0.109568304,0.185835359,0.275881653,0.275602674,0.163804291,0.189211404,0.301566439
15,Dist L1,5800,10,Multiplicative0.17,116208,286,1,0.119812229,0.149637881,0.168891938,,-0.029459393,-0.023138579,-0.005809059,0.109568304,0.185835359,0.275881653,0.275602674,0.163804291,0.189211404,0.301566439
16,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.147240413,0.168891938,,-0.032841233,-0.025231058,-0.009149045,0.099805241,0.180389474,0.276142489,0.274346191,0.163328993,0.205418853,0.303615983
16,Oracle Vector,5800,10,Multiplicative0.17,1287600,269,1,0.119812229,0.147240413,0.168891938,,-0.032841233,-0.025231058,-0.009149045,0.099805241,0.180389474,0.276142489,0.274346191,0.163328993,0.205418853,0.303615983
16,Value,5800,10,Multiplicative0.17,116240,322,1,0.119812229,0.147240413,0.168891938,,-0.032841233,-0.025231058,-0.009149045,0.099805241,0.180389474,0.276142489,0.274346191,0.163328993,0.205418853,0.303615983
16,Vector,5800,10,Multiplicative0.17,1357200,286,1,0.119812229,0.147240413,0.168891938,,-0.032841233,-0.025231058,-0.009149045,0.099805241,0.180389474,0.276142489,0.274346191,0.163328993,0.205418853,0.303615983
16,Dist L1,5800,10,Multiplicative0.17,116218,298,1,0.119812229,0.147240413,0.168891938,,-0.032841233,-0.025231058,-0.009149045,0.099805241,0.180389474,0.276142489,0.274346191,0.163328993,0.205418853,0.303615983
17,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.144929048,0.168891938,,-0.036035001,-0.028529694,-0.009575727,0.096973353,0.179422179,0.27605524,0.267706591,0.169311619,0.205759938,0.307342129
17,Vector,5800,10,Multiplicative0.17,1426800,301,1,0.119812229,0.144929048,0.168891938,,-0.036035001,-0.028529694,-0.009575727,0.096973353,0.179422179,0.27605524,0.267706591,0.169311619,0.205759938,0.307342129
17,Value,5800,10,Multiplicative0.17,116252,336,1,0.119812229,0.144929048,0.168891938,,-0.036035001,-0.028529694,-0.009575727,0.096973353,0.179422179,0.27605524,0.267706591,0.169311619,0.205759938,0.307342129
17,Oracle Vector,5800,10,Multiplicative0.17,1368800,285,1,0.119812229,0.144929048,0.168891938,,-0.036035001,-0.028529694,-0.009575727,0.096973353,0.179422179,0.27605524,0.267706591,0.169311619,0.205759938,0.307342129
17,Dist L1,5800,10,Multiplicative0.17,116224,305,1,0.119812229,0.144929048,0.168891938,,-0.036035001,-0.028529694,-0.009575727,0.096973353,0.179422179,0.27605524,0.267706591,0.169311619,0.205759938,0.307342129
18,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.144321595,0.168891938,,-0.039273649,-0.030871306,-0.012698088,0.086446273,0.184685452,0.272043647,0.271750431,0.16375534,0.218545493,0.318371594
18,Value,5800,10,Multiplicative0.17,116268,357,1,0.119812229,0.144321595,0.168891938,,-0.039273649,-0.030871306,-0.012698088,0.086446273,0.184685452,0.272043647,0.271750431,0.16375534,0.218545493,0.318371594
18,Oracle Vector,5800,10,Multiplicative0.17,1438400,298,1,0.119812229,0.144321595,0.168891938,,-0.039273649,-0.030871306,-0.012698088,0.086446273,0.184685452,0.272043647,0.271750431,0.16375534,0.218545493,0.318371594
18,Vector,5800,10,Multiplicative0.17,1554400,327,1,0.119812229,0.144321595,0.168891938,,-0.039273649,-0.030871306,-0.012698088,0.086446273,0.184685452,0.272043647,0.271750431,0.16375534,0.218545493,0.318371594
18,Dist L1,5800,10,Multiplicative0.17,116242,327,1,0.119812229,0.144321595,0.168891938,,-0.039273649,-0.030871306,-0.012698088,0.086446273,0.184685452,0.272043647,0.271750431,0.16375534,0.218545493,0.318371594
19,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.142695356,0.168891938,,-0.042111127,-0.033098916,-0.012496116,0.075775315,0.179281008,0.268987029,0.27305335,0.175898579,0.22289353,0.317358538
19,Oracle Vector,5800,10,Multiplicative0.17,1496400,309,1,0.119812229,0.142695356,0.168891938,,-0.042111127,-0.033098916,-0.012496116,0.075775315,0.179281008,0.268987029,0.27305335,0.175898579,0.22289353,0.317358538
19,Value,5800,10,Multiplicative0.17,116284,375,1,0.119812229,0.142695356,0.168891938,,-0.042111127,-0.033098916,-0.012496116,0.075775315,0.179281008,0.268987029,0.27305335,0.175898579,0.22289353,0.317358538
19,Vector,5800,10,Multiplicative0.17,1577600,332,1,0.119812229,0.142695356,0.168891938,,-0.042111127,-0.033098916,-0.012496116,0.075775315,0.179281008,0.268987029,0.27305335,0.175898579,0.22289353,0.317358538
19,Dist L1,5800,10,Multiplicative0.17,116252,338,1,0.119812229,0.142695356,0.168891938,,-0.042111127,-0.033098916,-0.012496116,0.075775315,0.179281008,0.268987029,0.27305335,0.175898579,0.22289353,0.317358538
20,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.14029065,0.168891938,,-0.044304688,-0.034031002,-0.012021236,0.07174428,0.17440888,0.271356688,0.265952388,0.195003727,0.213937187,0.310158618
20,Oracle Vector,5800,10,Multiplicative0.17,1531200,317,1,0.119812229,0.14029065,0.168891938,,-0.044304688,-0.034031002,-0.012021236,0.07174428,0.17440888,0.271356688,0.265952388,0.195003727,0.213937187,0.310158618
20,Value,5800,10,Multiplicative0.17,116302,397,1,0.119812229,0.14029065,0.168891938,,-0.044304688,-0.034031002,-0.012021236,0.07174428,0.17440888,0.271356688,0.265952388,0.195003727,0.213937187,0.310158618
20,Vector,5800,10,Multiplicative0.17,1647200,347,1,0.119812229,0.14029065,0.168891938,,-0.044304688,-0.034031002,-0.012021236,0.07174428,0.17440888,0.271356688,0.265952388,0.195003727,0.213937187,0.310158618
20,Dist L1,5800,10,Multiplicative0.17,116270,358,1,0.119812229,0.14029065,0.168891938,,-0.044304688,-0.034031002,-0.012021236,0.07174428,0.17440888,0.271356688,0.265952388,0.195003727,0.213937187,0.310158618
21,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.145646469,0.168891938,,-0.046782207,-0.036867082,-0.012335965,0.078023303,0.180129384,0.278545146,0.269744824,0.204725709,0.220855641,0.327246397
21,Value,5800,10,Multiplicative0.17,116320,418,1,0.119812229,0.145646469,0.168891938,,-0.046782207,-0.036867082,-0.012335965,0.078023303,0.180129384,0.278545146,0.269744824,0.204725709,0.220855641,0.327246397
21,Oracle Vector,5800,10,Multiplicative0.17,1554400,322,1,0.119812229,0.145646469,0.168891938,,-0.046782207,-0.036867082,-0.012335965,0.078023303,0.180129384,0.278545146,0.269744824,0.204725709,0.220855641,0.327246397
21,Vector,5800,10,Multiplicative0.17,1740000,367,1,0.119812229,0.145646469,0.168891938,,-0.046782207,-0.036867082,-0.012335965,0.078023303,0.180129384,0.278545146,0.269744824,0.204725709,0.220855641,0.327246397
21,Dist L1,5800,10,Multiplicative0.17,116290,383,1,0.119812229,0.145646469,0.168891938,,-0.046782207,-0.036867082,-0.012335965,0.078023303,0.180129384,0.278545146,0.269744824,0.204725709,0.220855641,0.327246397
22,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.143028115,0.168891938,,-0.049430208,-0.039272255,-0.013094391,0.066781432,0.171975488,0.273960827,0.276045901,0.196306717,0.23648437,0.326376301
22,Vector,5800,10,Multiplicative0.17,1821200,383,1,0.119812229,0.143028115,0.168891938,,-0.049430208,-0.039272255,-0.013094391,0.066781432,0.171975488,0.273960827,0.276045901,0.196306717,0.23648437,0.326376301
22,Value,5800,10,Multiplicative0.17,116334,435,1,0.119812229,0.143028115,0.168891938,,-0.049430208,-0.039272255,-0.013094391,0.066781432,0.171975488,0.273960827,0.276045901,0.196306717,0.23648437,0.326376301
22,Oracle Vector,5800,10,Multiplicative0.17,1635600,339,1,0.119812229,0.143028115,0.168891938,,-0.049430208,-0.039272255,-0.013094391,0.066781432,0.171975488,0.273960827,0.276045901,0.196306717,0.23648437,0.326376301
22,Dist L1,5800,10,Multiplicative0.17,116300,396,1,0.119812229,0.143028115,0.168891938,,-0.049430208,-0.039272255,-0.013094391,0.066781432,0.171975488,0.273960827,0.276045901,0.196306717,0.23648437,0.326376301
23,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.139969585,0.168891938,,-0.051914142,-0.040474027,-0.015772112,0.072607001,0.170424638,0.272025952,0.269997383,0.189539401,0.22989138,0.335628941
23,Vector,5800,10,Multiplicative0.17,1890800,397,1,0.119812229,0.139969585,0.168891938,,-0.051914142,-0.040474027,-0.015772112,0.072607001,0.170424638,0.272025952,0.269997383,0.189539401,0.22989138,0.335628941
23,Value,5800,10,Multiplicative0.17,116348,451,1,0.119812229,0.139969585,0.168891938,,-0.051914142,-0.040474027,-0.015772112,0.072607001,0.170424638,0.272025952,0.269997383,0.189539401,0.22989138,0.335628941
23,Oracle Vector,5800,10,Multiplicative0.17,1670400,346,1,0.119812229,0.139969585,0.168891938,,-0.051914142,-0.040474027,-0.015772112,0.072607001,0.170424638,0.272025952,0.269997383,0.189539401,0.22989138,0.335628941
23,Dist L1,5800,10,Multiplicative0.17,116312,411,1,0.119812229,0.139969585,0.168891938,,-0.051914142,-0.040474027,-0.015772112,0.072607001,0.170424638,0.272025952,0.269997383,0.189539401,0.22989138,0.335628941
24,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.143767879,0.168891938,,-0.054042591,-0.042542622,-0.01662215,0.072694401,0.168060845,0.267827139,0.281617584,0.204613456,0.243898935,0.342801878
24,Value,5800,10,Multiplicative0.17,116356,461,1,0.119812229,0.143767879,0.168891938,,-0.054042591,-0.042542622,-0.01662215,0.072694401,0.168060845,0.267827139,0.281617584,0.204613456,0.243898935,0.342801878
24,Vector,5800,10,Multiplicative0.17,1960400,411,1,0.119812229,0.143767879,0.168891938,,-0.054042591,-0.042542622,-0.01662215,0.072694401,0.168060845,0.267827139,0.281617584,0.204613456,0.243898935,0.342801878
24,Oracle Vector,5800,10,Multiplicative0.17,1774800,367,1,0.119812229,0.143767879,0.168891938,,-0.054042591,-0.042542622,-0.01662215,0.072694401,0.168060845,0.267827139,0.281617584,0.204613456,0.243898935,0.342801878
24,Dist L1,5800,10,Multiplicative0.17,116318,418,1,0.119812229,0.143767879,0.168891938,,-0.054042591,-0.042542622,-0.01662215,0.072694401,0.168060845,0.267827139,0.281617584,0.204613456,0.243898935,0.342801878
25,Oracle,5800,10,Multiplicative0.17,116000,20,1,0.119812229,0.144707395,0.168891938,,-0.056756142,-0.044497606,-0.017682418,0.064894035,0.17094288,0.266043376,0.286977027,0.216187954,0.258996881,0.33812739
25,Value,5800,10,Multiplicative0.17,116368,475,1,0.119812229,0.144707395,0.168891938,,-0.056756142,-0.044497606,-0.017682418,0.064894035,0.17094288,0.266043376,0.286977027,0.216187954,0.258996881,0.33812739
25,Vector,5800,10,Multiplicative0.17,2006800,421,1,0.119812229,0.144707395,0.168891938,,-0.056756142,-0.044497606,-0.017682418,0.064894035,0.17094288,0.266043376,0.286977027,0.216187954,0.258996881,0.33812739
25,Oracle Vector,5800,10,Multiplicative0.17,1867600,386,1,0.119812229,0.144707395,0.168891938,,-0.056756142,-0.044497606,-0.017682418,0.064894035,0.17094288,0.266043376,0.286977027,0.216187954,0.258996881,0.33812739
